gene_id	gene	log2FoldChange	padj	stat
ENSG00000141568	FOXK2	0.0256	0.9581	None
ENSG00000181220	ZNF746	-0.022	0.9679	None
ENSG00000052723	SIKE1	0.2478	0.6994	None
ENSG00000169067	ACTBL2	-1.5443	0.0312	None
ENSG00000233170	AC138356.2	-0.0077	0.9978	None
ENSG00000128694	OSGEPL1	0.7575	0.0837	None
ENSG00000153015	CWC27	0.181	0.7551	None
ENSG00000224032	EPB41L4A-AS1	-0.2411	0.7302	None
ENSG00000121892	PDS5A	0.3409	0.5674	None
ENSG00000119711	ALDH6A1	0.0652	0.9468	None
ENSG00000239697	TNFSF12	-0.6898	0.0494	None
ENSG00000267265	AC011476.3	-0.1883	0.9351	None
ENSG00000134594	RAB33A	0.9296	0.5856	None
ENSG00000101695	RNF125	0.031	0.9849	None
ENSG00000007392	LUC7L	0.1463	0.6777	None
ENSG00000095209	TMEM38B	0.2995	0.5391	None
ENSG00000141959	PFKL	-0.0348	0.9456	None
ENSG00000131730	CKMT2	0.1202	0.9571	None
ENSG00000159720	ATP6V0D1	-0.3232	0.1319	None
ENSG00000261578	AP003119.3	0.4745	0.7474	None
ENSG00000233396	LINC01719	-0.7773	0.4372	None
ENSG00000159210	SNF8	-0.0694	0.7747	None
ENSG00000094975	SUCO	0.2389	0.7744	None
ENSG00000180953	ST20	0.4941	0.5314	None
ENSG00000138785	INTS12	-0.0077	0.9868	None
ENSG00000176472	ZNF575	-0.3932	0.486	None
ENSG00000107249	GLIS3	-0.1364	0.8942	None
ENSG00000006831	ADIPOR2	0.0776	0.825	None
ENSG00000235531	MSC-AS1	-0.6182	0.6507	None
ENSG00000272604	AC073073.2	0.0684	0.9629	None
ENSG00000162222	TTC9C	-0.1873	0.5485	None
ENSG00000143256	PFDN2	0.0261	0.9624	None
ENSG00000119048	UBE2B	0.161	0.4036	None
ENSG00000049656	CLPTM1L	-0.0072	0.9854	None
ENSG00000115268	RPS15	0.0476	0.9224	None
ENSG00000139146	SINHCAF	0.4231	0.0675	None
ENSG00000135387	CAPRIN1	0.155	0.6099	None
ENSG00000160201	U2AF1	0.3632	0.9269	None
ENSG00000112031	MTRF1L	0.1475	0.7381	None
ENSG00000168003	SLC3A2	-0.0881	0.9166	None
ENSG00000211459	MT-RNR1	-0.411	0.6123	None
ENSG00000119771	KLHL29	-0.3606	0.7205	None
ENSG00000254860	TMEM9B-AS1	0.1067	0.9424	None
ENSG00000239789	MRPS17	-0.0175	0.9845	None
ENSG00000162783	IER5	0.1409	0.7954	None
ENSG00000266053	NDUFV2-AS1	0.0419	0.9831	None
ENSG00000114771	AADAC	-0.1153	0.9604	None
ENSG00000101132	PFDN4	0.4118	0.0625	None
ENSG00000198026	ZNF335	-0.1049	0.7072	None
ENSG00000078061	ARAF	-0.0323	0.9337	None
ENSG00000152818	UTRN	-0.0351	0.9784	None
ENSG00000117411	B4GALT2	-0.2389	0.3032	None
ENSG00000235106	BRD3OS	-0.4085	0.3005	None
ENSG00000065559	MAP2K4	0.2077	0.6451	None
ENSG00000123144	TRIR	-0.0122	0.9782	None
ENSG00000204304	PBX2	-0.056	0.9253	None
ENSG00000177409	SAMD9L	-1.4087	0.055	None
ENSG00000143353	LYPLAL1	-0.1185	0.8506	None
ENSG00000138767	CNOT6L	0.3676	0.3401	None
ENSG00000100242	SUN2	0.0536	0.8787	None
ENSG00000108798	ABI3	0.4628	0.7899	None
ENSG00000204516	MICB	0.0195	0.9784	None
ENSG00000178105	DDX10	0.3151	0.4597	None
ENSG00000037757	MRI1	-0.1199	0.8741	None
ENSG00000165118	C9orf64	-0.2887	0.3287	None
ENSG00000236992	RPL12P12	0.9896	0.6094	None
ENSG00000257594	GALNT4	0.5168	0.6691	None
ENSG00000117640	MTFR1L	-0.2283	0.4345	None
ENSG00000254531	AP001816.1	0.2776	0.7024	None
ENSG00000166387	PPFIBP2	0.1483	0.9097	None
ENSG00000214485	RPL7P1	0.094	0.7869	None
ENSG00000234882	EIF3EP1	0.4265	0.8594	None
ENSG00000186767	SPIN4	0.4056	0.6091	None
ENSG00000154175	ABI3BP	-0.5134	0.7843	None
ENSG00000102683	SGCG	0.4757	0.8341	None
ENSG00000198513	ATL1	-0.1124	0.7811	None
ENSG00000138688	KIAA1109	-0.0629	0.9595	None
ENSG00000089006	SNX5	0.4389	0.0152	None
ENSG00000212802	RPL15P3	-0.06	0.8754	None
ENSG00000119397	CNTRL	0.8416	0.3341	None
ENSG00000285230	RALY-AS1	0.7372	0.3539	None
ENSG00000154767	XPC	0.2049	0.6488	None
ENSG00000156469	MTERF3	0.1407	0.8383	None
ENSG00000256594	AC010186.2	0.3656	0.7086	None
ENSG00000110047	EHD1	-0.1645	0.589	None
ENSG00000115170	ACVR1	-0.1775	0.4207	None
ENSG00000175467	SART1	0.0118	0.9795	None
ENSG00000137331	IER3	-0.1552	0.7276	None
ENSG00000124357	NAGK	-0.1493	0.7697	None
ENSG00000231982	AC112907.2	0.3435	0.6668	None
ENSG00000198853	RUSC2	-0.0102	0.984	None
ENSG00000110931	CAMKK2	-0.1842	0.4517	None
ENSG00000181827	RFX7	0.5336	0.2449	None
ENSG00000181722	ZBTB20	0.2996	0.8131	None
ENSG00000228065	LINC01515	0.5207	0.62	None
ENSG00000132589	FLOT2	-0.5251	7e-4	None
ENSG00000204237	OXLD1	-0.2259	0.4437	None
ENSG00000266074	BAHCC1	0.2837	0.5251	None
ENSG00000151320	AKAP6	-0.0875	0.9659	None
ENSG00000040487	PQLC2	-0.1991	0.3916	None
ENSG00000077713	SLC25A43	-0.4536	0.0013	None
ENSG00000164405	UQCRQ	-0.0285	0.9594	None
ENSG00000146411	SLC2A12	0.104	0.9604	None
ENSG00000254109	RBPMS-AS1	-0.2483	0.8828	None
ENSG00000240527	AL365273.1	0.5664	0.3719	None
ENSG00000162302	RPS6KA4	-0.2825	0.4618	None
ENSG00000215030	RPL13P12	-0.0883	0.8167	None
ENSG00000259660	DNM1P47	0.1199	0.9424	None
ENSG00000127589	TUBBP1	0.2037	0.6665	None
ENSG00000063180	CA11	-0.5201	0.7224	None
ENSG00000187609	EXD3	-0.3124	0.3367	None
ENSG00000198286	CARD11	0.3334	0.6381	None
ENSG00000188002	AC026412.1	-0.0862	0.9302	None
ENSG00000235408	SNORA71B	0.304	0.9046	None
ENSG00000173421	CCDC36	0.6657	0.4315	None
ENSG00000242299	AC073861.1	-0.0537	0.9197	None
ENSG00000196159	FAT4	-0.0579	0.9582	None
ENSG00000177853	ZNF518A	-0.0529	0.9661	None
ENSG00000171603	CLSTN1	-0.1237	0.6932	None
ENSG00000079246	XRCC5	0.3385	0.1599	None
ENSG00000257896	AC093012.1	0.6995	0.6734	None
ENSG00000179431	FJX1	0.0136	0.9815	None
ENSG00000156521	TYSND1	-0.3488	0.2096	None
ENSG00000005483	KMT2E	0.0862	0.9293	None
ENSG00000162601	MYSM1	0.1985	0.8794	None
ENSG00000243244	STON1	0.343	0.6099	None
ENSG00000050165	DKK3	-0.5733	0.0312	None
ENSG00000087884	AAMDC	-0.0017	0.9991	None
ENSG00000175203	DCTN2	-0.2356	0.1195	None
ENSG00000159399	HK2	0.02	0.9813	None
ENSG00000228109	MELTF-AS1	0.257	0.8935	None
ENSG00000197969	VPS13A	0.3167	0.7271	None
ENSG00000138443	ABI2	0.1899	0.4726	None
ENSG00000124151	NCOA3	-0.1551	0.7544	None
ENSG00000188906	LRRK2	-1.1724	0.3492	None
ENSG00000127329	PTPRB	-0.0249	0.9921	None
ENSG00000109103	UNC119	-0.3168	0.371	None
ENSG00000163602	RYBP	0.2649	0.6212	None
ENSG00000048052	HDAC9	-0.4624	0.788	None
ENSG00000256433	AC005840.2	-0.3995	0.8507	None
ENSG00000196155	PLEKHG4	-0.0045	0.9956	None
ENSG00000157216	SSBP3	-0.0473	0.9362	None
ENSG00000062282	DGAT2	-0.7803	0.6691	None
ENSG00000102174	PHEX	-0.6991	0.5768	None
ENSG00000251414	AC138956.2	0.1797	0.9529	None
ENSG00000133135	RNF128	-0.4185	0.8035	None
ENSG00000086102	NFX1	-0.1363	0.4609	None
ENSG00000140455	USP3	0.2061	0.3295	None
ENSG00000136159	NUDT15	0.6008	0.0247	None
ENSG00000234290	AC116366.1	0.1385	0.9611	None
ENSG00000120029	C10orf76	-0.1994	0.3895	None
ENSG00000137628	DDX60	-1.9217	0.0152	None
ENSG00000114405	C3orf14	0.1614	0.8387	None
ENSG00000184661	CDCA2	1.1363	0.0212	None
ENSG00000243406	MRPS31P5	0.4344	0.7888	None
ENSG00000241127	YAE1D1	0.221	0.5118	None
ENSG00000152582	SPEF2	-0.1212	0.9579	None
ENSG00000267342	AC087289.2	0.2602	0.9217	None
ENSG00000155846	PPARGC1B	0.1882	0.8191	None
ENSG00000065154	OAT	-0.0215	0.9511	None
ENSG00000110721	CHKA	0.1798	0.6913	None
ENSG00000173039	RELA	-0.1827	0.2713	None
ENSG00000125755	SYMPK	-0.0226	0.955	None
ENSG00000165512	ZNF22	0.8654	0.0058	None
ENSG00000081019	RSBN1	0.1658	0.767	None
ENSG00000176046	NUPR1	-0.1928	0.9113	None
ENSG00000115963	RND3	-0.0577	0.9566	None
ENSG00000160199	PKNOX1	-0.0204	0.9661	None
ENSG00000141378	PTRH2	0.0631	0.8985	None
ENSG00000099337	KCNK6	-0.2896	0.6441	None
ENSG00000005073	HOXA11	-0.0753	0.844	None
ENSG00000279253	AL121753.2	0.1358	0.9491	None
ENSG00000174130	TLR6	0.4085	0.2552	None
ENSG00000227359	AC017074.1	-0.9293	0.582	None
ENSG00000100300	TSPO	-0.3213	0.1594	None
ENSG00000145439	CBR4	-0.0402	0.9643	None
ENSG00000234518	PTGES3P1	0.5424	0.1488	None
ENSG00000259086	AL136298.3	0.2347	0.9253	None
ENSG00000196363	WDR5	0.1447	0.7492	None
ENSG00000096433	ITPR3	-0.1852	0.8306	None
ENSG00000148300	REXO4	-0.0183	0.9784	None
ENSG00000214367	HAUS3	0.4156	0.5265	None
ENSG00000215548	FRG1JP	-0.3168	0.9331	None
ENSG00000188419	CHM	0.2776	0.7706	None
ENSG00000150403	TMCO3	-0.2522	0.1657	None
ENSG00000142235	LMTK3	-0.5822	0.7603	None
ENSG00000156675	RAB11FIP1	-0.66	0.0366	None
ENSG00000271147	ARMCX5-GPRASP2	-0.3139	0.6204	None
ENSG00000169946	ZFPM2	0.3079	0.754	None
ENSG00000173545	ZNF622	-0.2793	0.2168	None
ENSG00000136149	RPL13AP25	-0.2893	0.5727	None
ENSG00000144791	LIMD1	0.0509	0.9434	None
ENSG00000155189	AGPAT5	0.8055	0.0287	None
ENSG00000130751	NPAS1	-1.3235	0.0211	None
ENSG00000080573	COL5A3	-0.4657	0.6266	None
ENSG00000145362	ANK2	-0.4153	0.6995	None
ENSG00000197763	TXNRD3	0.0827	0.884	None
ENSG00000183060	LYSMD4	0.1057	0.8224	None
ENSG00000141759	TXNL4A	-0.0719	0.8409	None
ENSG00000198892	SHISA4	-0.4317	0.2449	None
ENSG00000145012	LPP	-0.321	0.642	None
ENSG00000183458	AC138932.1	0.2215	0.6479	None
ENSG00000196110	ZNF699	0.3869	0.6362	None
ENSG00000276180	HIST1H4I	-0.5552	0.3439	None
ENSG00000173480	ZNF417	-0.0759	0.8985	None
ENSG00000141696	P3H4	-0.2116	0.6184	None
ENSG00000136908	DPM2	-0.0666	0.8962	None
ENSG00000101181	MTG2	-0.009	0.98740000000000006	None
ENSG00000184384	MAML2	0.049	0.9575	None
ENSG00000149657	LSM14B	0.1249	0.7409	None
ENSG00000261253	AC137932.2	-0.6805	0.6351	None
ENSG00000176386	CDC26	-0.096	0.7853	None
ENSG00000279453	Z99129.4	0.1232	0.9226	None
ENSG00000167264	DUS2	-0.0597	0.8938	None
ENSG00000069345	DNAJA2	0.1058	0.6855	None
ENSG00000104880	ARHGEF18	0.1264	0.8313	None
ENSG00000168228	ZCCHC4	0.2554	0.4403	None
ENSG00000151332	MBIP	0.3442	0.4265	None
ENSG00000166435	XRRA1	-0.1803	0.5732	None
ENSG00000184752	NDUFA12	0.1109	0.8368	None
ENSG00000267374	AC016205.1	0.1321	0.9434	None
ENSG00000257261	AC008014.1	-0.0194	0.9921	None
ENSG00000114859	CLCN2	-0.3285	0.5166	None
ENSG00000132406	TMEM128	0.2827	0.4276	None
ENSG00000078053	AMPH	0.7906	0.6517	None
ENSG00000186787	SPIN2B	-0.1728	0.7474	None
ENSG00000150540	HNMT	-0.2366	0.8417	None
ENSG00000198205	ZXDA	-0.1522	0.8752	None
ENSG00000115282	TTC31	0.1028	0.7742	None
ENSG00000212724	KRTAP2-3	-0.3108	0.7838	None
ENSG00000198707	CEP290	-0.1628	0.8927	None
ENSG00000253304	TMEM200B	0.2848	0.6099	None
ENSG00000276728	AC142472.1	0.4665	0.7704	None
ENSG00000178982	EIF3K	-0.0677	0.8947	None
ENSG00000178082	TWF1P1	0.0913	0.9253	None
ENSG00000172785	CBWD1	0.0843	0.9165	None
ENSG00000105402	NAPA	-0.3568	0.0717	None
ENSG00000133065	SLC41A1	0.0691	0.8352	None
ENSG00000141505	ASGR1	0.5067	0.7396	None
ENSG00000249700	SRD5A3-AS1	-0.0736	0.9712	None
ENSG00000279989	AC011815.3	0.2164	0.9272	None
ENSG00000197912	SPG7	-0.1316	0.6981	None
ENSG00000239672	NME1	0.2372	0.4438	None
ENSG00000159110	IFNAR2	0.2597	0.8243	None
ENSG00000204231	RXRB	-0.1902	0.3761	None
ENSG00000152558	TMEM123	0.4115	0.4686	None
ENSG00000063176	SPHK2	-0.1143	0.8507	None
ENSG00000251192	ZNF674	0.0605	0.9603	None
ENSG00000148481	MINDY3	0.0146	0.9772	None
ENSG00000113838	TBCCD1	-0.0937	0.8208	None
ENSG00000110427	KIAA1549L	0.2035	0.6523	None
ENSG00000273576	AC009283.1	-0.5494	0.7439	None
ENSG00000170340	B3GNT2	0.146	0.779	None
ENSG00000247556	OIP5-AS1	0.0782	0.8505	None
ENSG00000112237	CCNC	0.4954	0.1677	None
ENSG00000214293	APTR	0.0978	0.8617	None
ENSG00000269906	AL606834.1	0.9007	0.418	None
ENSG00000146830	GIGYF1	0.0639	0.9131	None
ENSG00000116212	LRRC42	0.2485	0.2784	None
ENSG00000070961	ATP2B1	0.5329	0.2696	None
ENSG00000113558	SKP1	0.0358	0.9424	None
ENSG00000168411	RFWD3	0.5193	0.3121	None
ENSG00000174080	CTSF	0.4516	0.4537	None
ENSG00000145191	EIF2B5	0.0529	0.8965	None
ENSG00000131165	CHMP1A	-0.1272	0.6933	None
ENSG00000279968	GVQW2	0.2726	0.9039	None
ENSG00000167182	SP2	0.2241	0.4609	None
ENSG00000011426	ANLN	1.4547	0.0245	None
ENSG00000157657	ZNF618	0.4481	0.2689	None
ENSG00000184949	FAM227A	0.1269	0.9511	None
ENSG00000095794	CREM	-0.225	0.4469	None
ENSG00000188672	RHCE	-0.5691	0.8101	None
ENSG00000275993	SIK1B	0.5431	0.7419	None
ENSG00000119943	PYROXD2	-0.2926	0.6436	None
ENSG00000095321	CRAT	-0.517	0.0076	None
ENSG00000081923	ATP8B1	0.0801	0.952	None
ENSG00000165417	GTF2A1	0.1125	0.9017	None
ENSG00000170921	TANC2	-0.436	0.2057	None
ENSG00000164985	PSIP1	0.8832	0.0109	None
ENSG00000134308	YWHAQ	0.121	0.731	None
ENSG00000166797	FAM96A	0.2623	0.3252	None
ENSG00000170439	METTL7B	-0.7443	0.76	None
ENSG00000243753	HLA-L	0.2253	0.9253	None
ENSG00000047579	DTNBP1	0.034	0.9562	None
ENSG00000168528	SERINC2	-0.773	0.2957	None
ENSG00000081059	TCF7	-0.1455	0.9351	None
ENSG00000175691	ZNF77	0.2626	0.7558	None
ENSG00000143882	ATP6V1C2	0.4077	0.7125	None
ENSG00000230359	TPI1P2	-0.2149	0.8965	None
ENSG00000082898	XPO1	0.4013	0.4517	None
ENSG00000177483	RBM44	0.3445	0.9262	None
ENSG00000266094	RASSF5	0.1605	0.9356	None
ENSG00000165671	NSD1	0.0729	0.8992	None
ENSG00000198912	C1orf174	0.176	0.5756	None
ENSG00000116106	EPHA4	-0.3117	0.5854	None
ENSG00000172594	SMPDL3A	-0.0676	0.9344	None
ENSG00000136932	TRMO	0.114	0.8309	None
ENSG00000139637	C12orf10	-0.1585	0.5427	None
ENSG00000106355	LSM5	0.6045	0.0597	None
ENSG00000125844	RRBP1	-0.233	0.3716	None
ENSG00000110697	PITPNM1	-0.4986	0.0735	None
ENSG00000168490	PHYHIP	0.5895	0.5648	None
ENSG00000242612	DECR2	-0.418	0.3197	None
ENSG00000093167	LRRFIP2	0.0168	0.9767	None
ENSG00000168389	MFSD2A	0.2354	0.4873	None
ENSG00000196284	SUPT3H	-0.2638	0.5448	None
ENSG00000226266	AC009961.1	0.2374	0.8962	None
ENSG00000261051	AC107021.2	0.6994	0.7461	None
ENSG00000198722	UNC13B	-0.2883	0.4889	None
ENSG00000146802	TMEM168	0.1181	0.8947	None
ENSG00000117906	RCN2	0.3949	0.0711	None
ENSG00000203362	POLH-AS1	0.2967	0.8059	None
ENSG00000249353	NPM1P27	0.1654	0.7071	None
ENSG00000166822	TMEM170A	0.3564	0.3529	None
ENSG00000150764	DIXDC1	-0.1692	0.6854	None
ENSG00000127241	MASP1	-0.8677	0.3736	None
ENSG00000231889	TRAF3IP2-AS1	0.7649	0.3235	None
ENSG00000237489	C10orf143	-0.4794	0.6762	None
ENSG00000123136	DDX39A	0.5822	0.1333	None
ENSG00000164106	SCRG1	-0.3641	0.8303	None
ENSG00000253746	AC091182.2	-0.0384	0.9703	None
ENSG00000062194	GPBP1	0.3211	0.562	None
ENSG00000164168	TMEM184C	-0.0389	0.9521	None
ENSG00000177989	ODF3B	-0.956	0.2155	None
ENSG00000139714	MORN3	-0.3054	0.8783	None
ENSG00000146247	PHIP	0.1926	0.8412	None
ENSG00000146731	CCT6A	0.2889	0.1991	None
ENSG00000101265	RASSF2	2.5624	0	up
ENSG00000148468	FAM171A1	0.0891	0.8417	None
ENSG00000106086	PLEKHA8	0.3158	0.5261	None
ENSG00000187147	RNF220	0.2089	0.5579	None
ENSG00000153140	CETN3	0.3757	0.3122	None
ENSG00000169302	STK32A	0.0557	0.9833	None
ENSG00000180543	TSPYL5	-0.0355	0.9535	None
ENSG00000139631	CSAD	0.0256	0.974	None
ENSG00000279207	AC015813.6	0.4938	0.4241	None
ENSG00000196923	PDLIM7	-0.3441	0.0177	None
ENSG00000165355	FBXO33	-0.0608	0.9331	None
ENSG00000111319	SCNN1A	-0.2449	0.8927	None
ENSG00000180385	EMC3-AS1	0.649	0.2573	None
ENSG00000269190	FBXO17	-0.1784	0.5446	None
ENSG00000166444	ST5	-0.1192	0.8028	None
ENSG00000138073	PREB	-0.1803	0.4058	None
ENSG00000115053	NCL	0.2457	0.4216	None
ENSG00000175213	ZNF408	-0.2455	0.3947	None
ENSG00000198624	CCDC69	-0.055	0.9604	None
ENSG00000112715	VEGFA	0.31	0.5314	None
ENSG00000175634	RPS6KB2	-0.231	0.3147	None
ENSG00000110955	ATP5F1B	0.0113	0.9811	None
ENSG00000113811	SELENOK	0.0902	0.838	None
ENSG00000229873	OGFR-AS1	0.2077	0.9421	None
ENSG00000220583	RPL35P2	-1.0117	0.7334	None
ENSG00000173705	SUSD5	0.0265	0.9891	None
ENSG00000164087	POC1A	0.8819	0.0327	None
ENSG00000180346	TIGD2	0.6187	0.0407	None
ENSG00000143294	PRCC	8e-4	0.9986	None
ENSG00000178307	TMEM11	-0.0318	0.957	None
ENSG00000107864	CPEB3	0.2433	0.8652	None
ENSG00000214135	AC132008.2	0.2631	0.5116	None
ENSG00000176731	C8orf59	-0.0759	0.9478	None
ENSG00000116793	PHTF1	0.222	0.7702	None
ENSG00000128159	TUBGCP6	-0.09	0.8879	None
ENSG00000101000	PROCR	0.0373	0.9703	None
ENSG00000134265	NAPG	0.1068	0.8157	None
ENSG00000185507	IRF7	-1.2618	0.0335	None
ENSG00000102030	NAA10	-0.2217	0.522	None
ENSG00000185361	TNFAIP8L1	0.3273	0.1648	None
ENSG00000204176	SYT15	-1.0278	0.359	None
ENSG00000138386	NAB1	0.1879	0.7929	None
ENSG00000267076	CCDC58P3	1.184	0.4022	None
ENSG00000171862	PTEN	0.1749	0.6049	None
ENSG00000101542	CDH20	-0.0665	0.9581	None
ENSG00000137818	RPLP1	-0.1159	0.6715	None
ENSG00000272669	AL021707.6	0.5091	0.8332	None
ENSG00000262003	AC087392.1	1.5243	0.002	None
ENSG00000136630	HLX	0.1663	0.8104	None
ENSG00000165494	PCF11	0.2858	0.6704	None
ENSG00000035681	NSMAF	0.0643	0.8352	None
ENSG00000125485	DDX31	0.0744	0.9034	None
ENSG00000049541	RFC2	0.5951	0.2177	None
ENSG00000184863	RBM33	0.2068	0.555	None
ENSG00000224699	LAMTOR5-AS1	0.197	0.9525	None
ENSG00000234743	EIF5AP4	0.0528	0.9438	None
ENSG00000165661	QSOX2	0.1519	0.6652	None
ENSG00000246090	AP002026.1	-0.5066	0.6172	None
ENSG00000173065	FAM222B	-0.1977	0.4845	None
ENSG00000042753	AP2S1	0.0267	0.9539	None
ENSG00000228818	AL359918.1	-1.048	0.5903	None
ENSG00000213383	AC104297.1	-0.6816	0.696	None
ENSG00000167578	RAB4B	0.4496	0.8893	None
ENSG00000240694	PNMA2	-0.2891	0.7979	None
ENSG00000174899	PQLC2L	-0.86	0.1197	None
ENSG00000105677	TMEM147	-0.0019	0.9978	None
ENSG00000149243	KLHL35	-0.3329	0.6077	None
ENSG00000160633	SAFB	0.2835	0.3341	None
ENSG00000198740	ZNF652	0.1045	0.8937	None
ENSG00000047932	GOPC	0.0144	0.9872	None
ENSG00000272240	AC004908.1	1.0774	0.5202	None
ENSG00000251593	MSNP1	-0.5345	0.0898	None
ENSG00000178917	ZNF852	0.5394	0.3468	None
ENSG00000146085	MUT	0.1705	0.8893	None
ENSG00000013374	NUB1	-0.094	0.737	None
ENSG00000187720	THSD4	-0.5221	0.2012	None
ENSG00000072736	NFATC3	0.2272	0.4742	None
ENSG00000143469	SYT14	-0.3548	0.9029	None
ENSG00000169696	ASPSCR1	-0.2973	0.2784	None
ENSG00000148680	HTR7	0.3739	0.6263	None
ENSG00000273314	AC005229.4	0.4198	0.5416	None
ENSG00000163697	APBB2	0.1401	0.8278	None
ENSG00000149554	CHEK1	0.7259	0.0349	None
ENSG00000274911	AL627230.2	-0.2576	0.8085	None
ENSG00000180917	CMTR2	0.3206	0.6357	None
ENSG00000135317	SNX14	-0.0022	0.9978	None
ENSG00000130749	ZC3H4	0.3152	0.2145	None
ENSG00000005810	MYCBP2	-0.1315	0.9039	None
ENSG00000228439	TSTD3	-0.5356	0.3015	None
ENSG00000125375	ATP5S	-0.0394	0.9513	None
ENSG00000248375	AC104066.1	1.2225	0.5118	None
ENSG00000163812	ZDHHC3	-0.1308	0.6072	None
ENSG00000122783	C7orf49	-0.0811	0.8924	None
ENSG00000011295	TTC19	0.0902	0.8211	None
ENSG00000234390	USP27X-AS1	-0.6945	0.4007	None
ENSG00000143033	MTF2	0.6506	0.2703	None
ENSG00000076248	UNG	0.4566	0.3439	None
ENSG00000205643	CDPF1	0.0377	0.9511	None
ENSG00000138029	HADHB	-0.126	0.6903	None
ENSG00000185803	SLC52A2	-0.279	0.0652	None
ENSG00000077782	FGFR1	0.0192	0.9799	None
ENSG00000073670	ADAM11	0.2648	0.9075	None
ENSG00000119760	SUPT7L	0.0874	0.8078	None
ENSG00000165688	PMPCA	-0.1698	0.6328	None
ENSG00000048028	USP28	0.2124	0.5626	None
ENSG00000188229	TUBB4B	0.3604	0.4548	None
ENSG00000159674	SPON2	-0.0811	0.9504	None
ENSG00000182944	EWSR1	0.2174	0.3972	None
ENSG00000073060	SCARB1	-0.2862	0.6875	None
ENSG00000111266	DUSP16	-0.3033	0.5539	None
ENSG00000204147	ASAH2B	0.4117	0.5937	None
ENSG00000145495	MARCH6	0.1141	0.6362	None
ENSG00000067167	TRAM1	-7e-4	0.9994	None
ENSG00000170681	CAVIN4	0.3416	0.7986	None
ENSG00000149489	ROM1	-0.38	0.4914	None
ENSG00000163840	DTX3L	-0.7381	0.2776	None
ENSG00000132819	RBM38	0.4616	0.0954	None
ENSG00000265241	RBM8A	0.0732	0.9011	None
ENSG00000072195	SPEG	-0.8201	0.2456	None
ENSG00000170017	ALCAM	0.10780000000000001	0.9384	None
ENSG00000227053	AC105446.1	-0.5201	0.5643	None
ENSG00000260806	AL163051.1	1.6138	0.094	None
ENSG00000132323	ILKAP	0.291	0.3264	None
ENSG00000222112	RN7SKP16	0.2272	0.8927	None
ENSG00000188747	NOXA1	0.0705	0.9827	None
ENSG00000141526	SLC16A3	-0.4806	9e-4	None
ENSG00000118137	APOA1	-0.5044	0.6442	None
ENSG00000149292	TTC12	-0.1915	0.8102	None
ENSG00000155090	KLF10	-0.0277	0.968	None
ENSG00000160752	FDPS	0.1152	0.9253	None
ENSG00000101298	SNPH	-0.5352	0.2701	None
ENSG00000147669	POLR2K	0.2635	0.5644	None
ENSG00000104671	DCTN6	0.1348	0.8028	None
ENSG00000110756	HPS5	0.1277	0.7015	None
ENSG00000220201	ZGLP1	-0.4027	0.8374	None
ENSG00000114520	SNX4	-0.0701	0.9281	None
ENSG00000180867	PDIA3P1	-0.1782	0.4806	None
ENSG00000076928	ARHGEF1	-0.1864	0.3559	None
ENSG00000129116	PALLD	-0.1459	0.7381	None
ENSG00000185651	UBE2L3	-0.0417	0.9158	None
ENSG00000103496	STX4	-0.4069	0.0013	None
ENSG00000185627	PSMD13	-0.0031	0.9949	None
ENSG00000176714	CCDC121	0.5864	0.6744	None
ENSG00000154134	ROBO3	-0.3393	0.6137	None
ENSG00000071894	CPSF1	-0.0342	0.9188	None
ENSG00000100075	SLC25A1	-0.2194	0.5544	None
ENSG00000165506	DNAAF2	0.1234	0.7396	None
ENSG00000129696	TTI2	-0.0057	0.9938	None
ENSG00000198576	ARC	1.9592	0.0675	None
ENSG00000156398	SFXN2	0.3578	0.7281	None
ENSG00000269947	AC135178.5	-0.4808	0.8368	None
ENSG00000083812	ZNF324	-0.0638	0.9039	None
ENSG00000267519	AC020916.1	0.3472	0.5	None
ENSG00000224597	SVIL-AS1	-0.1797	0.7593	None
ENSG00000285269	AL160269.1	-0.6291	0.4912	None
ENSG00000143727	ACP1	0.0512	0.8622	None
ENSG00000073737	DHRS9	-2.827	0.0263	down
ENSG00000231551	AC245100.4	-0.1753	0.945	None
ENSG00000273038	AL365203.2	-0.2223	0.8787	None
ENSG00000173041	ZNF680	0.4994	0.4383	None
ENSG00000099849	RASSF7	-0.3783	0.311	None
ENSG00000100625	SIX4	-0.1003	0.8663	None
ENSG00000260750	AC092720.1	0.0777	0.972	None
ENSG00000139173	TMEM117	0.3328	0.4675	None
ENSG00000233922	LINC01694	0.8734	0.602	None
ENSG00000133101	CCNA1	0.9346	0.0844	None
ENSG00000120725	SIL1	-0.0281	0.9712	None
ENSG00000188732	FAM221A	0.3575	0.8749	None
ENSG00000171970	ZNF57	0.2294	0.8028	None
ENSG00000072415	MPP5	0.2727	0.6283	None
ENSG00000162804	SNED1	0.1459	0.9074	None
ENSG00000162616	DNAJB4	0.0138	0.9925	None
ENSG00000170381	SEMA3E	-1.574	0.6541	None
ENSG00000228925	AC016722.2	0.3695	0.82	None
ENSG00000174807	CD248	-0.7838	0.088	None
ENSG00000175287	PHYHD1	-0.4551	0.5048	None
ENSG00000104205	SGK3	0.3039	0.7545	None
ENSG00000261663	AC009065.8	0.5235	0.5897	None
ENSG00000105419	MEIS3	-0.2866	0.509	None
ENSG00000186409	CCDC30	-0.5354	0.8202	None
