gene_id	gene	log2FoldChange	padj	stat
ENSG00000138621	PPCDC	-0.4401	0.1705	None
ENSG00000107371	EXOSC3	-0.358	0.1839	None
ENSG00000131626	PPFIA1	-0.1674	0.5071	None
ENSG00000259330	INAFM2	0.09	0.8293	None
ENSG00000253540	FAM86HP	-0.0855	0.9434	None
ENSG00000069974	RAB27A	-0.0612	0.8926	None
ENSG00000123352	SPATS2	0.417	0.0394	None
ENSG00000110315	RNF141	-0.0147	0.9705	None
ENSG00000187240	DYNC2H1	-0.1788	0.611	None
ENSG00000163686	ABHD6	0.2897	0.4784	None
ENSG00000223478	AL441992.1	0.7661	0.3119	None
ENSG00000101898	MCTS2P	-0.3239	0.746	None
ENSG00000240875	LINC00886	-0.1421	0.8793	None
ENSG00000173334	TRIB1	0.3666	0.4369	None
ENSG00000179933	C14orf119	-0.0654	0.8616	None
ENSG00000128283	CDC42EP1	0.1616	0.5044	None
ENSG00000232434	AJM1	0.8559	0.0052	None
ENSG00000088833	NSFL1C	-0.3187	0.0767	None
ENSG00000163684	RPP14	-0.0378	0.9354	None
ENSG00000277462	ZNF670	-0.6248	0.4	None
ENSG00000103811	CTSH	-1.1175	0.156	None
ENSG00000251369	ZNF550	0.2497	0.7187	None
ENSG00000197563	PIGN	-0.2786	0.4342	None
ENSG00000180354	MTURN	-0.126	0.8911	None
ENSG00000011478	QPCTL	0.754	8e-4	None
ENSG00000163512	AZI2	-0.0375	0.9332	None
ENSG00000116198	CEP104	0.0139	0.9717	None
ENSG00000099804	CDC34	0.043	0.8865	None
ENSG00000125691	RPL23	-0.0641	0.8413	None
ENSG00000082996	RNF13	-0.224	0.4852	None
ENSG00000226964	RHEBP2	-0.028	0.9643	None
ENSG00000168826	ZBTB49	-0.0174	0.9846	None
ENSG00000065665	SEC61A2	0.3029	0.4921	None
ENSG00000271601	LIX1L	0.1021	0.7621	None
ENSG00000068024	HDAC4	0.3149	0.25	None
ENSG00000115289	PCGF1	-0.1439	0.7766	None
ENSG00000100030	MAPK1	-0.0071	0.981	None
ENSG00000163975	MELTF	-0.4816	0.6204	None
ENSG00000164934	DCAF13	-0.3134	0.1789	None
ENSG00000261499	AC233699.1	0.5856	0.5754	None
ENSG00000112110	MRPL18	-0.3264	0.0822	None
ENSG00000164111	ANXA5	-0.5498	0.0019	None
ENSG00000238227	TMEM250	-0.0122	0.9759	None
ENSG00000164327	RICTOR	-0.1546	0.7217	None
ENSG00000182827	ACBD3	0.0773	0.8321	None
ENSG00000132912	DCTN4	0.0679	0.8353	None
ENSG00000175416	CLTB	-0.425	0.0103	None
ENSG00000185306	C12orf56	-0.4689	0.5014	None
ENSG00000149357	LAMTOR1	-0.1247	0.6585	None
ENSG00000110921	MVK	1.1037	0	None
ENSG00000177971	IMP3	-0.4008	0.1612	None
ENSG00000233016	SNHG7	-0.2286	0.3885	None
ENSG00000124224	PPP4R1L	0.1626	0.7619	None
ENSG00000116539	ASH1L	0.0112	0.9796	None
ENSG00000095319	NUP188	-0.2702	0.2913	None
ENSG00000144199	FAHD2B	0.3742	0.4651	None
ENSG00000205903	ZNF316	-0.1636	0.5481	None
ENSG00000071655	MBD3	0.0164	0.9663	None
ENSG00000087116	ADAMTS2	-0.2116	0.8988	None
ENSG00000152404	CWF19L2	-0.4371	0.2465	None
ENSG00000162623	TYW3	-0.1717	0.6532	None
ENSG00000146278	PNRC1	1.1137	0.0011	None
ENSG00000173272	MZT2A	-0.1396	0.633	None
ENSG00000142082	SIRT3	0.1802	0.6629	None
ENSG00000164190	NIPBL	-0.0756	0.8674	None
ENSG00000172046	USP19	0.0559	0.8635	None
ENSG00000184675	AMER1	-0.1549	0.8437	None
ENSG00000170310	STX8	-0.1709	0.5784	None
ENSG00000135341	MAP3K7	-0.1121	0.7243	None
ENSG00000132740	IGHMBP2	-0.0452	0.9133	None
ENSG00000102531	FNDC3A	-0.1024	0.7287	None
ENSG00000013016	EHD3	0.2936	0.343	None
ENSG00000164713	BRI3	-0.1667	0.5788	None
ENSG00000196754	S100A2	-0.4091	0.4241	None
ENSG00000245849	RAD51-AS1	0.1676	0.8827	None
ENSG00000077097	TOP2B	0.1398	0.6178	None
ENSG00000130449	ZSWIM6	0.1328	0.7386	None
ENSG00000179388	EGR3	-0.5398	0.5472	None
ENSG00000137575	SDCBP	-0.2028	0.3295	None
ENSG00000121211	MND1	-0.9855	0.0244	None
ENSG00000109171	SLAIN2	-0.0237	0.9458	None
ENSG00000133731	IMPA1	-0.2579	0.4791	None
ENSG00000083444	PLOD1	0.2221	0.4491	None
ENSG00000171298	GAA	-0.1177	0.8346	None
ENSG00000117245	KIF17	0.7441	0.319	None
ENSG00000185565	LSAMP	-0.2723	0.7828	None
ENSG00000122694	GLIPR2	0.1161	0.7498	None
ENSG00000067334	DNTTIP2	-0.5356	0.0094	None
ENSG00000120137	PANK3	0.2693	0.3058	None
ENSG00000109065	NAT9	0.0683	0.8683	None
ENSG00000160613	PCSK7	-0.1472	0.5909	None
ENSG00000146205	ANO7	0.3715	0.6729	None
ENSG00000181038	METTL23	0.1069	0.8093	None
ENSG00000145794	MEGF10	0.4707	0.3919	None
ENSG00000148288	GBGT1	0.2378	0.8019	None
ENSG00000149136	SSRP1	-0.2777	0.3077	None
ENSG00000144647	POMGNT2	0.1511	0.6914	None
ENSG00000165983	PTER	-0.355	0.3831	None
ENSG00000139496	NUP58	-0.3826	0.0692	None
ENSG00000174007	CEP19	0.5337	0.2993	None
ENSG00000085999	RAD54L	-0.3788	0.4972	None
ENSG00000131351	HAUS8	-0.9696	0	None
ENSG00000100330	MTMR3	0.3065	0.6178	None
ENSG00000165359	INTS6L	0.4326	0.4993	None
ENSG00000141401	IMPA2	0.0242	0.9689	None
ENSG00000134014	ELP3	-0.1876	0.4993	None
ENSG00000125430	HS3ST3B1	0.4103	0.588	None
ENSG00000141026	MED9	-0.2142	0.5453	None
ENSG00000104221	BRF2	-0.0637	0.8954	None
ENSG00000122257	RBBP6	-0.4639	0.0417	None
ENSG00000119801	YPEL5	0.3686	0.2328	None
ENSG00000132128	LRRC41	0.0231	0.9399	None
ENSG00000163541	SUCLG1	-0.2944	0.3694	None
ENSG00000163961	RNF168	0.0021	0.9959	None
ENSG00000234608	MAPKAPK5-AS1	0.0259	0.9679	None
ENSG00000204394	VARS	0.1054	0.6975	None
ENSG00000137076	TLN1	0.3151	0.0515	None
ENSG00000040531	CTNS	0.2192	0.5076	None
ENSG00000166788	SAAL1	-0.2841	0.4996	None
ENSG00000133773	CCDC59	-0.3379	0.214	None
ENSG00000155561	NUP205	-0.3621	0.0688	None
ENSG00000179051	RCC2	-0.2478	0.2031	None
ENSG00000106211	HSPB1	0.0446	0.8722	None
ENSG00000179630	LACC1	-0.1445	0.7899	None
ENSG00000134109	EDEM1	0.4833	0.0032	None
ENSG00000185432	METTL7A	0.4247	0.3126	None
ENSG00000136450	SRSF1	-0.2247	0.3363	None
ENSG00000142599	RERE	0.3715	0.0885	None
ENSG00000113578	FGF1	0.3461	0.4672	None
ENSG00000116729	WLS	0.6228	0.0141	None
ENSG00000085274	MYNN	0.0515	0.9163	None
ENSG00000100014	SPECC1L	-0.0107	0.9765	None
ENSG00000112414	ADGRG6	-0.9109	0.0036	None
ENSG00000174705	SH3PXD2B	0.3559	0.0783	None
ENSG00000243678	NME2	0.0139	0.9896	None
ENSG00000173226	IQCB1	-0.6464	0.0094	None
ENSG00000185158	LRRC37B	0.2278	0.7018	None
ENSG00000157036	EXOG	-0.0531	0.9021	None
ENSG00000099860	GADD45B	0.0167	0.9727	None
ENSG00000166025	AMOTL1	0.1915	0.4607	None
ENSG00000105255	FSD1	0.353	0.2938	None
ENSG00000243156	MICAL3	0.0556	0.9004	None
ENSG00000100023	PPIL2	0.0213	0.9581	None
ENSG00000279041	AC102945.2	0.3845	0.691	None
ENSG00000153989	NUS1	-0.0685	0.8247	None
ENSG00000148296	SURF6	-0.2847	0.1952	None
ENSG00000105270	CLIP3	0.7308	0.0049	None
ENSG00000197956	S100A6	-0.2524	0.1536	None
ENSG00000001460	STPG1	-0.2439	0.5211	None
ENSG00000142798	HSPG2	0.1094	0.8587	None
ENSG00000146676	PURB	-0.1245	0.6401	None
ENSG00000143412	ANXA9	0.7269	0.3848	None
ENSG00000142039	CCDC97	0.0926	0.7987	None
ENSG00000102893	PHKB	0.2443	0.2244	None
ENSG00000111247	RAD51AP1	-0.9228	0.0016	None
ENSG00000178502	KLHL11	-0.0838	0.9081	None
ENSG00000143252	SDHC	0.0646	0.8173	None
ENSG00000131069	ACSS2	1.7538	0	None
ENSG00000083807	SLC27A5	0.977	0.0209	None
ENSG00000168040	FADD	-0.1153	0.7071	None
ENSG00000123119	NECAB1	0.0194	0.9869	None
ENSG00000132359	RAP1GAP2	0.0274	0.9836	None
ENSG00000138095	LRPPRC	-0.2323	0.3374	None
ENSG00000113583	C5orf15	0.0897	0.7675	None
ENSG00000132549	VPS13B	0.1306	0.7524	None
ENSG00000123552	USP45	-0.1256	0.8322	None
ENSG00000180573	HIST1H2AC	0.8643	0.0058	None
ENSG00000141127	PRPSAP2	0.2687	0.3562	None
ENSG00000132313	MRPL35	-0.398	0.0818	None
ENSG00000177084	POLE	-0.4465	0.0497	None
ENSG00000236603	RANP1	-0.3556	0.4748	None
ENSG00000123104	ITPR2	0.499	0.2857	None
ENSG00000128944	KNSTRN	-0.8636	0	None
ENSG00000101935	AMMECR1	-0.0531	0.8931	None
ENSG00000112658	SRF	0.326	0.0731	None
ENSG00000069956	MAPK6	-0.3275	0.3043	None
ENSG00000196405	EVL	-0.1444	0.6416	None
ENSG00000105204	DYRK1B	0.9973	0.0029	None
ENSG00000106266	SNX8	-0.082	0.8314	None
ENSG00000242282	AC108488.1	-0.6675	0.4327	None
ENSG00000234494	SP2-AS1	0.0392	0.9745	None
ENSG00000165617	DACT1	1.7351	7e-4	None
ENSG00000197647	ZNF433	-0.3116	0.7937	None
ENSG00000150457	LATS2	0.4056	0.1287	None
ENSG00000163734	CXCL3	-0.3149	0.6041	None
ENSG00000157227	MMP14	0.427	0.0059	None
ENSG00000225434	LINC01504	0.1358	0.9138	None
ENSG00000188785	ZNF548	-0.2001	0.7203	None
ENSG00000139517	LNX2	0.2073	0.6169	None
ENSG00000253738	OTUD6B-AS1	-0.3541	0.3031	None
ENSG00000186871	ERCC6L	-0.958	0.0042	None
ENSG00000102393	GLA	0.0604	0.8638	None
ENSG00000234769	WASH4P	0.5131	0.5604	None
ENSG00000197785	ATAD3A	-0.2908	0.1377	None
ENSG00000198911	SREBF2	0.8667	0	None
ENSG00000010818	HIVEP2	0.3715	0.1406	None
ENSG00000198816	ZNF358	0.5049	0.0185	None
ENSG00000139410	SDSL	0.1749	0.7838	None
ENSG00000116954	RRAGC	-0.0077	0.9866	None
ENSG00000137831	UACA	-0.0479	0.9321	None
ENSG00000043514	TRIT1	-0.0922	0.8322	None
ENSG00000085662	AKR1B1	0.0783	0.7634	None
ENSG00000239900	ADSL	0.0406	0.9579	None
ENSG00000187688	TRPV2	0.6375	0.102	None
ENSG00000133997	MED6	-0.2725	0.3805	None
ENSG00000124074	ENKD1	0.2568	0.5858	None
ENSG00000166352	C11orf74	-0.1832	0.7355	None
ENSG00000239779	WBP1	0.5386	0.2984	None
ENSG00000134247	PTGFRN	-0.7897	0.0152	None
ENSG00000115042	FAHD2A	-0.0347	0.9304	None
ENSG00000160446	ZDHHC12	0.0315	0.9284	None
ENSG00000103274	NUBP1	0.0299	0.9651	None
ENSG00000005339	CREBBP	0.2498	0.3892	None
ENSG00000120656	TAF12	-0.0492	0.9003	None
ENSG00000130021	PUDP	0.0751	0.9021	None
ENSG00000105447	GRWD1	-0.4575	0.0266	None
ENSG00000215012	RTL10	-0.2414	0.3293	None
ENSG00000166135	HIF1AN	-0.0209	0.9563	None
ENSG00000170571	EMB	0.5359	0.1964	None
ENSG00000072803	FBXW11	0.1646	0.5061	None
ENSG00000203993	ARRDC1-AS1	-0.3943	0.2071	None
ENSG00000145293	ENOPH1	-0.2443	0.3857	None
ENSG00000170270	GON7	-0.1317	0.7925	None
ENSG00000167491	GATAD2A	0.0514	0.8635	None
ENSG00000175193	PARL	-0.2757	0.5143	None
ENSG00000205084	TMEM231	0.524	0.0618	None
ENSG00000264885	AC026271.3	0.0829	0.9379	None
ENSG00000115648	MLPH	0.3455	0.3972	None
ENSG00000137713	PPP2R1B	-0.168	0.6196	None
ENSG00000155366	RHOC	-0.2961	0.1258	None
ENSG00000168522	FNTA	-0.0155	0.9687	None
ENSG00000112701	SENP6	-0.0774	0.8638	None
ENSG00000198455	ZXDB	0.1045	0.7863	None
ENSG00000065268	WDR18	-0.2321	0.4513	None
ENSG00000142937	RPS8	-0.2241	0.2242	None
ENSG00000170089	AC106795.1	-0.4801	0.1536	None
ENSG00000264577	AC010761.1	-0.152	0.8744	None
ENSG00000100968	NFATC4	0.7197	0.0319	None
ENSG00000008853	RHOBTB2	-0.058	0.9044	None
ENSG00000171469	ZNF561	0.2545	0.3847	None
ENSG00000198945	L3MBTL3	-0.2364	0.5577	None
ENSG00000177200	CHD9	0.0301	0.9532	None
ENSG00000187231	SESTD1	-0.366	0.3058	None
ENSG00000167635	ZNF146	-0.2794	0.2813	None
ENSG00000131196	NFATC1	0.1774	0.8229	None
ENSG00000101247	NDUFAF5	-0.1171	0.8213	None
ENSG00000136104	RNASEH2B	-0.2424	0.4772	None
ENSG00000183793	NPIPA5	0.9084	0.7106	None
ENSG00000068903	SIRT2	-0.0291	0.9391	None
ENSG00000198917	SPOUT1	-0.3469	0.2595	None
ENSG00000168002	POLR2G	-0.0914	0.7616	None
ENSG00000122515	ZMIZ2	0.0417	0.8926	None
ENSG00000165672	PRDX3	-0.0468	0.8926	None
ENSG00000115325	DOK1	-0.2087	0.4564	None
ENSG00000143322	ABL2	0.0321	0.9318	None
ENSG00000134899	ERCC5	0.3368	0.4429	None
ENSG00000240184	PCDHGC3	0.3942	0.2036	None
ENSG00000164220	F2RL2	0.5358	0.473	None
ENSG00000123609	NMI	0.0513	0.9198	None
ENSG00000197128	ZNF772	0.2497	0.5799	None
ENSG00000115685	PPP1R7	0.0637	0.8281	None
ENSG00000140285	FGF7	0.13	0.8956	None
ENSG00000128052	KDR	-0.6901	0.325	None
ENSG00000133119	RFC3	-1.0903	3e-4	None
ENSG00000131080	EDA2R	0.53	0.0827	None
ENSG00000090989	EXOC1	-0.165	0.6193	None
ENSG00000188167	TMPPE	-0.1096	0.9051	None
ENSG00000280385	AP000648.3	0.2785	0.7196	None
ENSG00000084636	COL16A1	0.3061	0.4921	None
ENSG00000117859	OSBPL9	0.1102	0.8187	None
ENSG00000247081	BAALC-AS1	-0.0055	0.995	None
ENSG00000128274	A4GALT	0.1288	0.8635	None
ENSG00000143369	ECM1	0.0239	0.9617	None
ENSG00000181007	ZFP82	-0.1708	0.8012	None
ENSG00000032742	IFT88	-0.046	0.9341	None
ENSG00000184164	CRELD2	-0.2042	0.4506	None
ENSG00000184371	CSF1	0.7607	1e-4	None
ENSG00000131323	TRAF3	0.1023	0.7068	None
ENSG00000253669	GASAL1	0.0486	0.9727	None
ENSG00000215126	CBWD6	-0.6079	0.4416	None
ENSG00000124535	WRNIP1	0.0275	0.9373	None
ENSG00000057657	PRDM1	0.7024	0.4672	None
ENSG00000174021	GNG5	-0.1617	0.4866	None
ENSG00000077254	USP33	0.0998	0.7517	None
ENSG00000163431	LMOD1	2.967	0	up
ENSG00000189060	H1F0	0.6038	0.4616	None
ENSG00000120709	FAM53C	0.0684	0.8221	None
ENSG00000166441	RPL27A	-0.1849	0.3689	None
ENSG00000115084	SLC35F5	0.4055	0.1128	None
ENSG00000157021	FAM92A1P1	-0.1262	0.8891	None
ENSG00000172638	EFEMP2	-0.1598	0.699	None
ENSG00000096872	IFT74	-0.0902	0.8727	None
ENSG00000110711	AIP	-0.0523	0.8857	None
ENSG00000122707	RECK	0.3154	0.3763	None
ENSG00000165156	ZHX1	-0.3627	0.1642	None
ENSG00000127838	PNKD	0.1397	0.6212	None
ENSG00000198964	SGMS1	-0.0361	0.9318	None
ENSG00000249042	AC008771.1	0.9337	0.0617	None
ENSG00000085733	CTTN	0.1071	0.6507	None
ENSG00000010017	RANBP9	0.1599	0.5083	None
ENSG00000143106	PSMA5	-0.0028	0.9929	None
ENSG00000160051	IQCC	-0.6534	0.4265	None
ENSG00000177683	THAP5	-0.3939	0.1853	None
ENSG00000213614	HEXA	-0.0471	0.9274	None
ENSG00000164465	DCBLD1	0.4719	0.0019	None
ENSG00000114841	DNAH1	0.7214	0.2413	None
ENSG00000163017	ACTG2	-0.5397	0.6555	None
ENSG00000104064	GABPB1	-0.2694	0.3185	None
ENSG00000275111	ZNF2	0.0544	0.946	None
ENSG00000166233	ARIH1	0.0493	0.8954	None
ENSG00000117385	P3H1	0.0602	0.9005	None
ENSG00000164754	RAD21	-0.5442	0.0052	None
ENSG00000167985	SDHAF2	-0.0906	0.8628	None
ENSG00000151694	ADAM17	0.2613	0.3515	None
ENSG00000126261	UBA2	-0.4205	0.0706	None
ENSG00000173064	HECTD4	0.3981	0.1361	None
ENSG00000168769	TET2	0.019	0.9745	None
ENSG00000150281	CTF1	1.5645	1e-4	None
ENSG00000176473	WDR25	0.0096	0.9866	None
ENSG00000118162	KPTN	-0.3038	0.3492	None
ENSG00000067704	IARS2	-0.1202	0.616	None
ENSG00000073584	SMARCE1	0.2709	0.6291	None
ENSG00000115267	IFIH1	1.2604	0.0857	None
ENSG00000104529	EEF1D	-0.0369	0.904	None
ENSG00000256087	ZNF432	0.2983	0.5143	None
ENSG00000172893	DHCR7	1.4563	0	None
ENSG00000276023	DUSP14	-0.172	0.5368	None
ENSG00000100321	SYNGR1	0.3945	0.2051	None
ENSG00000164920	OSR2	-0.4967	0.6537	None
ENSG00000144395	CCDC150	-0.3713	0.739	None
ENSG00000147202	DIAPH2	0.1353	0.7751	None
ENSG00000166923	GREM1	0.8753	0.3205	None
ENSG00000233384	AC096537.1	0.9334	0.3285	None
ENSG00000079841	RIMS1	0.6014	0.4943	None
ENSG00000162129	CLPB	-0.0898	0.8051	None
ENSG00000187994	RINL	0.2239	0.7405	None
ENSG00000276170	AC244153.1	-0.2503	0.4607	None
ENSG00000072571	HMMR	-1.0476	0	None
ENSG00000106366	SERPINE1	0.0976	0.8514	None
ENSG00000213523	SRA1	0.0931	0.7857	None
ENSG00000254087	LYN	0.2421	0.728	None
ENSG00000090339	ICAM1	1.901	0.0636	None
ENSG00000160703	NLRX1	0.3469	0.3217	None
ENSG00000179899	PHC1P1	0.5025	0.5927	None
ENSG00000214013	GANC	-0.1898	0.611	None
ENSG00000171858	RPS21	-0.306	0.1245	None
ENSG00000134802	SLC43A3	-0.1898	0.6223	None
ENSG00000184979	USP18	0.3653	0.7928	None
ENSG00000185619	PCGF3	-0.0047	0.9887	None
ENSG00000230630	DNM3OS	0.0809	0.9005	None
ENSG00000189180	ZNF33A	-0.1514	0.8028	None
ENSG00000133884	DPF2	0.0161	0.9691	None
ENSG00000168256	NKIRAS2	-0.0334	0.9318	None
ENSG00000184209	SNRNP35	-0.153	0.7368	None
ENSG00000125686	MED1	-0.0526	0.8722	None
ENSG00000069329	VPS35	-0.2008	0.3444	None
ENSG00000130592	LSP1	0.1878	0.7121	None
ENSG00000243547	HNRNPKP4	0.2689	0.5258	None
ENSG00000174744	BRMS1	-0.3287	0.1726	None
ENSG00000174652	ZNF266	-0.0109	0.9885	None
ENSG00000138760	SCARB2	0.2143	0.4063	None
ENSG00000103549	RNF40	-0.0166	0.966	None
ENSG00000185009	AP3M1	-0.0271	0.9491	None
ENSG00000163162	RNF149	0.0621	0.8557	None
ENSG00000205269	TMEM170B	0.9069	0.2022	None
ENSG00000172345	STARD5	0.9337	0.178	None
ENSG00000144061	NPHP1	0.0086	0.993	None
ENSG00000148343	MIGA2	0.2242	0.3379	None
ENSG00000180447	GAS1	0.1295	0.8707	None
ENSG00000177674	AGTRAP	0.0215	0.966	None
ENSG00000269743	SLC25A53	-0.1169	0.9091	None
ENSG00000257365	FNTB	-0.1415	0.7918	None
ENSG00000144366	GULP1	-0.3287	0.2162	None
ENSG00000166002	SMCO4	-0.447	0.2901	None
ENSG00000104687	GSR	-0.0324	0.9201	None
ENSG00000075856	SART3	-0.1737	0.5757	None
ENSG00000174749	FAM241A	0.3696	0.4159	None
ENSG00000155592	ZKSCAN2	0.0865	0.8886	None
ENSG00000122861	PLAU	1.2813	9e-4	None
ENSG00000272325	NUDT3	-0.0879	0.8727	None
ENSG00000186020	ZNF529	0.0043	0.9943	None
ENSG00000108840	HDAC5	1.4812	0	None
ENSG00000144857	BOC	0.1044	0.9375	None
ENSG00000010244	ZNF207	-0.2562	0.2296	None
ENSG00000234883	MIR155HG	-0.7223	0.3763	None
ENSG00000130810	PPAN	-0.2718	0.6136	None
ENSG00000135632	SMYD5	-0.3133	0.2284	None
ENSG00000198399	ITSN2	0.0796	0.8301	None
ENSG00000099622	CIRBP	-0.2101	0.598	None
ENSG00000115137	DNAJC27	0.1436	0.8614	None
ENSG00000055609	KMT2C	0.4596	0.1528	None
ENSG00000126088	UROD	0.0394	0.9001	None
ENSG00000116032	GRIN3B	0.3747	0.754	None
ENSG00000144659	SLC25A38	-0.1532	0.5937	None
ENSG00000102225	CDK16	-0.0069	0.9862	None
ENSG00000164818	DNAAF5	0.0248	0.9563	None
ENSG00000110046	ATG2A	0.1867	0.5021	None
ENSG00000198648	STK39	-0.0793	0.8204	None
ENSG00000259781	HMGB1P6	-0.423	0.0562	None
ENSG00000213066	FGFR1OP	-0.5227	0.1952	None
ENSG00000035928	RFC1	-0.4022	0.0628	None
ENSG00000116455	WDR77	-0.4592	0.0318	None
ENSG00000142166	IFNAR1	-0.0809	0.8321	None
ENSG00000146410	MTFR2	-0.5256	0.2908	None
ENSG00000111684	LPCAT3	0.1281	0.7724	None
ENSG00000028839	TBPL1	-0.1719	0.5998	None
ENSG00000100083	GGA1	0.0258	0.9441	None
ENSG00000152270	PDE3B	-0.7464	0.2397	None
ENSG00000071967	CYBRD1	0.3438	0.2144	None
ENSG00000134780	DAGLA	0.402	0.1947	None
ENSG00000198712	MT-CO2	0.0139	0.9689	None
ENSG00000227232	WASH7P	-0.2098	0.8204	None
ENSG00000005175	RPAP3	-0.3032	0.3688	None
ENSG00000160200	CBS	0.4445	0.4137	None
ENSG00000165119	HNRNPK	-0.1533	0.4727	None
ENSG00000276256	AC011043.1	-0.0938	0.9744	None
ENSG00000166908	PIP4K2C	0.2762	0.4022	None
ENSG00000177885	GRB2	0.0333	0.9103	None
ENSG00000240230	COX19	0.1232	0.7463	None
ENSG00000153827	TRIP12	0.0102	0.9746	None
ENSG00000177192	PUS1	-0.2676	0.267	None
ENSG00000100243	CYB5R3	-0.0386	0.9123	None
ENSG00000060982	BCAT1	0.1412	0.6676	None
ENSG00000122643	NT5C3A	-0.773	0.0016	None
ENSG00000162104	ADCY9	0.5057	0.0103	None
ENSG00000135722	FBXL8	0.3929	0.5071	None
ENSG00000173295	FAM86B3P	0.4412	0.6569	None
ENSG00000168672	FAM84B	-0.1574	0.9181	None
ENSG00000233452	STXBP5-AS1	0.1637	0.8162	None
ENSG00000105705	SUGP1	-0.0976	0.7769	None
ENSG00000105711	SCN1B	-0.2914	0.4341	None
ENSG00000184557	SOCS3	-0.3745	0.2326	None
ENSG00000100612	DHRS7	-0.0085	0.9813	None
ENSG00000162384	C1orf123	-0.1925	0.5597	None
ENSG00000083290	ULK2	0.2871	0.421	None
ENSG00000138764	CCNG2	0.3659	0.2898	None
ENSG00000162910	MRPL55	-0.1614	0.5757	None
ENSG00000100519	PSMC6	-0.3115	0.1643	None
ENSG00000119969	HELLS	-0.8046	0.0375	None
ENSG00000177706	FAM20C	0.3809	0.0897	None
ENSG00000187210	GCNT1	-0.6929	0.0515	None
ENSG00000175105	ZNF654	0.0099	0.9862	None
ENSG00000030582	GRN	0.0152	0.9763	None
ENSG00000160172	FAM86C2P	-0.3557	0.7087	None
ENSG00000197555	SIPA1L1	0.5219	0.0032	None
ENSG00000115234	SNX17	-0.0664	0.8175	None
ENSG00000159167	STC1	0.7883	0.3658	None
ENSG00000011243	AKAP8L	0.0334	0.9341	None
ENSG00000129534	MIS18BP1	-0.8747	5e-4	None
ENSG00000090615	GOLGA3	0.3341	0.1823	None
ENSG00000164611	PTTG1	-0.6533	0.0248	None
ENSG00000155096	AZIN1	-0.1441	0.5042	None
ENSG00000116771	AGMAT	-0.0332	0.9742	None
ENSG00000054793	ATP9A	1.5232	0	None
ENSG00000178950	GAK	0.1157	0.6376	None
ENSG00000166016	ABTB2	-0.0524	0.9333	None
ENSG00000139433	GLTP	0.1132	0.6747	None
ENSG00000075218	GTSE1	-0.7908	3e-4	None
ENSG00000116191	RALGPS2	-0.5033	0.0729	None
ENSG00000133639	BTG1	0.1077	0.7852	None
ENSG00000176049	JAKMIP2	1.1572	0.0012	None
ENSG00000123505	AMD1	-0.5062	0.0078	None
ENSG00000198040	ZNF84	-0.3105	0.5215	None
ENSG00000160293	VAV2	-0.1776	0.4698	None
ENSG00000088876	ZNF343	-0.0046	0.9937	None
ENSG00000004534	RBM6	0.0717	0.8426	None
ENSG00000173715	C11orf80	-0.1429	0.8242	None
ENSG00000133110	POSTN	-2.4075	0.0306	down
ENSG00000273230	AC102953.2	-0.002	0.9984	None
ENSG00000267106	ZNF561-AS1	0.2448	0.685	None
ENSG00000143499	SMYD2	-0.0282	0.9396	None
ENSG00000177595	PIDD1	0.6196	0.0611	None
ENSG00000236753	MKLN1-AS	0.1389	0.8957	None
ENSG00000204991	SPIRE2	0.3245	0.6245	None
ENSG00000145214	DGKQ	0.4367	0.0738	None
ENSG00000154781	CCDC174	0.1278	0.7689	None
ENSG00000205726	ITSN1	0.0642	0.8599	None
ENSG00000240225	ZNF542P	-0.1763	0.7119	None
ENSG00000153790	C7orf31	0.5021	0.4152	None
ENSG00000184226	PCDH9	-0.095	0.84	None
ENSG00000127334	DYRK2	0.0801	0.8497	None
ENSG00000007520	TSR3	-0.2287	0.3216	None
ENSG00000104859	CLASRP	-0.1806	0.5255	None
ENSG00000168306	ACOX2	0.7864	0.0244	None
ENSG00000087301	TXNDC16	0.1023	0.9117	None
ENSG00000235501	AC105942.1	0.5898	0.1127	None
ENSG00000105968	H2AFV	-0.2609	0.3381	None
ENSG00000120837	NFYB	-0.1207	0.8111	None
ENSG00000170836	PPM1D	-0.1524	0.7732	None
ENSG00000124422	USP22	0.0957	0.6965	None
ENSG00000100601	ALKBH1	-0.1829	0.6682	None
ENSG00000102781	KATNAL1	-0.1563	0.7113	None
ENSG00000225022	UBE2D3P1	-0.5663	0.4906	None
ENSG00000170801	HTRA3	-0.2592	0.9037	None
ENSG00000130803	ZNF317	-0.21	0.475	None
ENSG00000166173	LARP6	0.2263	0.3468	None
ENSG00000204920	ZNF155	-0.0557	0.9579	None
ENSG00000151353	TMEM18	-0.4341	0.164	None
ENSG00000136478	TEX2	0.0559	0.8845	None
ENSG00000054967	RELT	-0.2294	0.6427	None
ENSG00000087269	NOP14	-0.3327	0.0936	None
ENSG00000141349	G6PC3	0.072	0.8078	None
ENSG00000136485	DCAF7	0.1498	0.5606	None
ENSG00000179833	SERTAD2	-0.0272	0.9563	None
ENSG00000117280	RAB29	0.1737	0.7863	None
ENSG00000167772	ANGPTL4	-0.3161	0.7831	None
ENSG00000185834	RPL12P4	-0.2128	0.8322	None
ENSG00000271605	MILR1	1.6714	0.0153	None
ENSG00000100241	SBF1	0.0937	0.6893	None
ENSG00000154262	ABCA6	-0.1551	0.8424	None
ENSG00000251495	PPIAP11	-0.2493	0.7461	None
ENSG00000198598	MMP17	0.547	0.191	None
