gene_id	gene	log2FoldChange	padj	stat
ENSG00000131400	NAPSA	1.9676	0.1772	None
ENSG00000279672	AP006621.5	-0.1422	0.9203	None
ENSG00000203814	HIST2H2BF	1.8834	0.2255	None
ENSG00000164683	HEY1	1.575	0.2547	None
ENSG00000180104	EXOC3	0.2008	0.2134	None
ENSG00000164983	TMEM65	-0.6807	0.0073	None
ENSG00000214562	NUTM2D	-0.7976	0.3058	None
ENSG00000205572	SERF1B	-0.7483	0.7622	None
ENSG00000100478	AP4S1	-0.1575	0.6892	None
ENSG00000161914	ZNF653	0.0692	0.9135	None
ENSG00000183049	CAMK1D	0.5943	0.3435	None
ENSG00000247137	AP000873.2	-0.4576	0.6257	None
ENSG00000140526	ABHD2	0.2585	0.3419	None
ENSG00000271869	AC026979.2	1.7021	0.4063	None
ENSG00000119574	ZBTB45	-0.1962	0.3502	None
ENSG00000185532	PRKG1	0.0298	0.9453	None
ENSG00000183853	KIRREL1	0.1611	0.438	None
ENSG00000257252	AC124947.1	1.5993	0.3751	None
ENSG00000175573	C11orf68	0.1345	0.442	None
ENSG00000066379	ZNRD1	-0.6125	0.049	None
ENSG00000184349	EFNA5	0.9415	0.0281	None
ENSG00000166803	PCLAF	-3.1434	0	down
ENSG00000167889	MGAT5B	0.537	0.6927	None
ENSG00000114315	HES1	-0.4368	0.8467	None
ENSG00000152117	AC073869.1	-0.6533	0.0512	None
ENSG00000265646	TUFMP1	-0.3313	0.8438	None
ENSG00000270647	TAF15	-0.4275	0.001	None
ENSG00000123427	EEF1AKMT3	0.3507	0.1926	None
ENSG00000212907	MT-ND4L	1.0649	0	None
ENSG00000230838	LINC01614	3.0625	0.1578	None
ENSG00000118495	PLAGL1	0.7405	0	None
ENSG00000267544	AC007229.1	0.8762	0.5906	None
ENSG00000122642	FKBP9	0.9192	0	None
ENSG00000187010	RHD	1.109	0.611	None
ENSG00000164167	LSM6	-1.5129	0	None
ENSG00000279069	AC015813.5	-0.3676	0.7538	None
ENSG00000168874	ATOH8	0.8705	0.0699	None
ENSG00000259511	UBE2Q2L	-0.8698	0.6027	None
ENSG00000182600	SNORC	0.4604	0.6451	None
ENSG00000127022	CANX	0.1009	0.5831	None
ENSG00000095066	HOOK2	1.26	0	None
ENSG00000279901	AC092117.2	-0.1316	0.9642	None
ENSG00000152953	STK32B	-1.0848	0.1996	None
ENSG00000140743	CDR2	0.0059	0.9829	None
ENSG00000184347	SLIT3	-0.2867	0.4373	None
ENSG00000168140	VASN	-0.1395	0.4021	None
ENSG00000175264	CHST1	0.3605	0.3435	None
ENSG00000240386	LCE1F	4.8911	0.0267	up
ENSG00000091409	ITGA6	1.0018	0.5079	None
ENSG00000117525	F3	1.4899	0.0029	None
ENSG00000182253	SYNM	-0.3909	0.3699	None
ENSG00000145247	OCIAD2	1.9059	0	None
ENSG00000067646	ZFY	-0.4202	0.0961	None
ENSG00000141098	GFOD2	0.278	0.1151	None
ENSG00000111424	VDR	1.0707	1e-4	None
ENSG00000120334	CENPL	-1.1027	0	None
ENSG00000103742	IGDCC4	0.284	0.8073	None
ENSG00000213753	CENPBD1P1	0.2517	0.2195	None
ENSG00000167447	SMG8	-0.3298	0.0704	None
ENSG00000120215	MLANA	2.4612	0.0941	None
ENSG00000159164	SV2A	-1.054	0.0145	None
ENSG00000152931	PART1	1.3076	0.5601	None
ENSG00000170549	IRX1	-1.4008	0	None
ENSG00000106723	SPIN1	0.3042	0.1163	None
ENSG00000099899	TRMT2A	-0.297	0.0999	None
ENSG00000258429	PDF	-0.7267	4e-4	None
ENSG00000213997	PGAM1P7	-9e-4	0.9997	None
ENSG00000176971	FIBIN	1.5772	1e-4	None
ENSG00000132530	XAF1	0.9504	0.2815	None
ENSG00000234129	AC073529.1	-1.3837	0.2869	None
ENSG00000125970	RALY	-0.4025	0.0222	None
ENSG00000075826	SEC31B	1.8775	0.0143	None
ENSG00000141294	LRRC46	0.011	0.993	None
ENSG00000165572	KBTBD6	-0.6393	9e-4	None
ENSG00000070761	CFAP20	-0.6096	0.0038	None
ENSG00000152382	TADA1	-0.6017	0.0671	None
ENSG00000228002	DHX9P1	-1.4528	0.275	None
ENSG00000249307	LINC01088	-0.1149	0.9633	None
ENSG00000172663	TMEM134	0.9079	0	None
ENSG00000126821	SGPP1	-0.1613	0.4474	None
ENSG00000171135	JAGN1	-0.2096	0.212	None
ENSG00000174740	PABPC5	-1.6976	0.0862	None
ENSG00000142002	DPP9	-0.0996	0.5478	None
ENSG00000163623	NKX6-1	2.3793	0.1773	None
ENSG00000163659	TIPARP	0.6998	0	None
ENSG00000268575	AL031282.2	0.0045	0.9973	None
ENSG00000092140	G2E3	-1.8486	0	None
ENSG00000183486	MX2	1.6227	5e-4	None
ENSG00000139970	RTN1	-0.8303	0.3023	None
ENSG00000180228	PRKRA	-0.1374	0.5397	None
ENSG00000165650	PDZD8	-0.0545	0.8523	None
ENSG00000123737	EXOSC9	-1.4533	0	None
ENSG00000147099	HDAC8	-0.3116	0.2093	None
ENSG00000186019	AC021092.1	1.1881	0.3086	None
ENSG00000277161	PIGW	-0.3915	0.0745	None
ENSG00000100813	ACIN1	-0.5942	0	None
ENSG00000214193	SH3D21	0.9475	0.0071	None
ENSG00000166801	FAM111A	-1.2982	0	None
ENSG00000132000	PODNL1	2.1571	0	up
ENSG00000225828	FAM229A	0.7868	0.5927	None
ENSG00000163399	ATP1A1	0.2118	0.1515	None
ENSG00000116251	RPL22	-0.0295	0.8835	None
ENSG00000138380	CARF	1.2381	0.0278	None
ENSG00000165669	FAM204A	-0.3269	0.0711	None
ENSG00000164088	PPM1M	-0.0261	0.9483	None
ENSG00000261582	AL121753.1	2.1071	0.2564	None
ENSG00000135333	EPHA7	0.1005	0.8864	None
ENSG00000144306	SCRN3	-0.2944	0.2814	None
ENSG00000227110	LMCD1-AS1	-1.1301	0.4494	None
ENSG00000249464	LINC01091	3.7262	0.1105	None
ENSG00000019144	PHLDB1	0.2096	0.4276	None
ENSG00000141568	FOXK2	-0.0445	0.8314	None
ENSG00000181220	ZNF746	-0.2503	0.1644	None
ENSG00000052723	SIKE1	-0.3364	0.1008	None
ENSG00000271853	AL162258.1	1.8979	0.3815	None
ENSG00000233170	AC138356.2	-0.8503	0.4864	None
ENSG00000128694	OSGEPL1	-1.2113	0	None
ENSG00000153015	CWC27	-0.2992	0.1238	None
ENSG00000224032	EPB41L4A-AS1	-0.322	0.2375	None
ENSG00000225496	AC104651.1	0.1827	0.9437	None
ENSG00000121892	PDS5A	-0.7242	1e-4	None
ENSG00000119711	ALDH6A1	0.2094	0.5593	None
ENSG00000239697	TNFSF12	0.1324	0.776	None
ENSG00000267265	AC011476.3	0.5811	0.6004	None
ENSG00000134594	RAB33A	1.5678	0.1897	None
ENSG00000101695	RNF125	0.8021	0.4608	None
ENSG00000007392	LUC7L	-0.8367	0	None
ENSG00000095209	TMEM38B	-1.1864	0	None
ENSG00000141959	PFKL	0.0346	0.8821	None
ENSG00000131730	CKMT2	1.6859	0.0244	None
ENSG00000181997	AQP7P2	1.062	0.5709	None
ENSG00000159720	ATP6V0D1	0.9687	0	None
ENSG00000261578	AP003119.3	1.2465	0.1513	None
ENSG00000233396	LINC01719	0.7188	0.45	None
ENSG00000159210	SNF8	-0.167	0.5018	None
ENSG00000094975	SUCO	-0.0059	0.9839	None
ENSG00000180953	ST20	0.2561	0.7876	None
ENSG00000138785	INTS12	0.022	0.9401	None
ENSG00000176472	ZNF575	0.7608	0.3248	None
ENSG00000107249	GLIS3	-0.467	0.0799	None
ENSG00000006831	ADIPOR2	-0.076	0.7109	None
ENSG00000235531	MSC-AS1	0.4015	0.2571	None
ENSG00000272604	AC073073.2	-0.0736	0.942	None
ENSG00000152583	SPARCL1	-3.3932	0.0087	down
ENSG00000162222	TTC9C	0.1367	0.5625	None
ENSG00000143256	PFDN2	-0.1462	0.4964	None
ENSG00000119048	UBE2B	0.0445	0.8604	None
ENSG00000049656	CLPTM1L	-0.0204	0.9239	None
ENSG00000115268	RPS15	-0.231	0.1895	None
ENSG00000139146	SINHCAF	-0.5926	0.0101	None
ENSG00000135387	CAPRIN1	-0.1208	0.4201	None
ENSG00000137101	CD72	1.9032	0.1036	None
ENSG00000160201	U2AF1	-0.3641	0.5783	None
ENSG00000112031	MTRF1L	0.2606	0.2469	None
ENSG00000168003	SLC3A2	0.0206	0.932	None
ENSG00000211459	MT-RNR1	0.7465	0.5313	None
ENSG00000119771	KLHL29	0.1927	0.3315	None
ENSG00000254860	TMEM9B-AS1	-0.1596	0.9187	None
ENSG00000239789	MRPS17	-0.321	0.3369	None
ENSG00000162783	IER5	-0.0689	0.7565	None
ENSG00000266053	NDUFV2-AS1	0.688	0.4971	None
ENSG00000114771	AADAC	1.8958	0	None
ENSG00000101132	PFDN4	-0.3232	0.1702	None
ENSG00000198026	ZNF335	-0.1577	0.4554	None
ENSG00000078061	ARAF	-0.2856	0.0885	None
ENSG00000152818	UTRN	-0.1504	0.6444	None
ENSG00000117411	B4GALT2	-0.14	0.421	None
ENSG00000235106	BRD3OS	0.9003	0	None
ENSG00000065559	MAP2K4	-0.3739	0.084	None
ENSG00000123144	TRIR	-0.2825	0.1406	None
ENSG00000204304	PBX2	-0.1467	0.4578	None
ENSG00000177409	SAMD9L	1.0119	6e-4	None
ENSG00000143353	LYPLAL1	1.0529	0	None
ENSG00000138767	CNOT6L	-0.675	0.023	None
ENSG00000184292	TACSTD2	-0.6332	0.6372	None
ENSG00000100242	SUN2	-0.8035	0	None
ENSG00000204516	MICB	0.4712	0.0718	None
ENSG00000178105	DDX10	-0.7307	0	None
ENSG00000037757	MRI1	0.1177	0.6324	None
ENSG00000165118	C9orf64	-0.9058	0	None
ENSG00000236992	RPL12P12	-0.5044	0.7998	None
ENSG00000257594	GALNT4	0.8205	0.314	None
ENSG00000117640	MTFR1L	0.451	0.0089	None
ENSG00000254531	AP001816.1	0.3216	0.5886	None
ENSG00000261335	AC005837.1	-0.1611	0.9541	None
ENSG00000166387	PPFIBP2	0.7302	0.0721	None
ENSG00000214485	RPL7P1	0.0356	0.8876	None
ENSG00000234882	EIF3EP1	0.0082	0.9956	None
ENSG00000166670	MMP10	-4.4613	0.0195	down
ENSG00000186767	SPIN4	-1.3216	0	None
ENSG00000154175	ABI3BP	1.6313	0.0216	None
ENSG00000102683	SGCG	1.2239	0.3824	None
ENSG00000269038	AP001462.1	-1.4889	0.4561	None
ENSG00000198513	ATL1	0.548	0.0523	None
ENSG00000138688	KIAA1109	-0.1023	0.8372	None
ENSG00000089006	SNX5	-0.6966	0	None
ENSG00000212802	RPL15P3	-0.283	0.0964	None
ENSG00000119397	CNTRL	-2.1944	0	down
ENSG00000285230	RALY-AS1	0.2294	0.8172	None
ENSG00000154767	XPC	-0.4707	0.0294	None
ENSG00000156469	MTERF3	-0.887	0	None
ENSG00000256594	AC010186.2	-0.2471	0.878	None
ENSG00000110047	EHD1	0.3659	0.0107	None
ENSG00000115170	ACVR1	-0.153	0.4293	None
ENSG00000175467	SART1	-0.6448	0	None
ENSG00000137331	IER3	2.3316	0	up
ENSG00000124357	NAGK	0.5947	0.002	None
ENSG00000231982	AC112907.2	-0.8686	0.3375	None
ENSG00000198853	RUSC2	0.2517	0.149	None
ENSG00000110931	CAMKK2	0.5527	1e-4	None
ENSG00000214866	DCDC2C	5.3243	0.0133	up
ENSG00000181827	RFX7	-0.3683	0.2707	None
ENSG00000255993	PSMC1P9	0.3167	0.8946	None
ENSG00000181722	ZBTB20	0.566	0.5741	None
ENSG00000132589	FLOT2	1.1946	0	None
ENSG00000204237	OXLD1	0.249	0.3664	None
ENSG00000266074	BAHCC1	-0.1934	0.5299	None
ENSG00000151320	AKAP6	-0.1099	0.9081	None
ENSG00000040487	PQLC2	0.4693	0.0155	None
ENSG00000077713	SLC25A43	0.1489	0.5005	None
ENSG00000164405	UQCRQ	0.4092	0.0101	None
ENSG00000146411	SLC2A12	-1.0777	0.5565	None
ENSG00000254109	RBPMS-AS1	0.5111	0.541	None
ENSG00000240527	AL365273.1	-0.6801	0.1575	None
ENSG00000162302	RPS6KA4	-0.0757	0.6664	None
ENSG00000215030	RPL13P12	-0.3731	0.0638	None
ENSG00000259660	DNM1P47	-0.9556	0.412	None
ENSG00000127589	TUBBP1	-0.5516	0.0583	None
ENSG00000063180	CA11	-1.3553	0.5999	None
ENSG00000187609	EXD3	1.4119	1e-4	None
ENSG00000188002	AC026412.1	0.5135	0.0979	None
ENSG00000235408	SNORA71B	-0.5598	0.7426	None
ENSG00000173421	CCDC36	-0.9642	0.048	None
ENSG00000242299	AC073861.1	-0.0721	0.7766	None
ENSG00000196159	FAT4	-0.5954	0.0673	None
ENSG00000177853	ZNF518A	-0.7786	0.0411	None
ENSG00000171603	CLSTN1	0.3297	0.0421	None
ENSG00000079246	XRCC5	-0.5592	0	None
ENSG00000257896	AC093012.1	0.5655	0.826	None
ENSG00000234665	AL512625.3	0.8029	0.8332	None
ENSG00000179431	FJX1	0.0326	0.8811	None
ENSG00000156521	TYSND1	0.21560000000000001	0.2976	None
ENSG00000231887	PRH1	-0.1347	0.956	None
ENSG00000005483	KMT2E	-0.4095	0.2134	None
ENSG00000162601	MYSM1	-0.4598	0.1886	None
ENSG00000243244	STON1	-0.1225	0.8829	None
ENSG00000050165	DKK3	0.9264	0	None
ENSG00000087884	AAMDC	0.7039	0.0395	None
ENSG00000175203	DCTN2	0.2038	0.2	None
ENSG00000159399	HK2	0.2103	0.2723	None
ENSG00000228109	MELTF-AS1	-0.1602	0.9312	None
ENSG00000178803	ADORA2A-AS1	-0.4709	0.6821	None
ENSG00000271788	AC008875.1	-0.9587	0.6816	None
ENSG00000197969	VPS13A	-0.0842	0.8737	None
ENSG00000138443	ABI2	0.1233	0.5941	None
ENSG00000124151	NCOA3	0.6843	6e-4	None
ENSG00000188906	LRRK2	-0.7171	0.3778	None
ENSG00000127329	PTPRB	2.0595	0.2133	None
ENSG00000109103	UNC119	0.9601	0	None
ENSG00000163602	RYBP	-0.3001	0.1345	None
ENSG00000048052	HDAC9	3.3267	0	up
ENSG00000256433	AC005840.2	-1.7253	0.2244	None
ENSG00000196155	PLEKHG4	-0.0905	0.6433	None
ENSG00000157216	SSBP3	0.1461	0.5031	None
ENSG00000062282	DGAT2	1.2778	0.0204	None
ENSG00000102174	PHEX	0.7534	0.4409	None
ENSG00000251414	AC138956.2	-1.3395	0.5473	None
ENSG00000133135	RNF128	0.3095	0.8687	None
ENSG00000086102	NFX1	0.0197	0.9389	None
ENSG00000140455	USP3	-0.1993	0.3948	None
ENSG00000136159	NUDT15	-1.0666	0	None
ENSG00000234290	AC116366.1	0.2038	0.9453	None
ENSG00000120029	C10orf76	0.2069	0.2415	None
ENSG00000170561	IRX2	-1.1843	0	None
ENSG00000137628	DDX60	-0.175	0.7252	None
ENSG00000114405	C3orf14	-1.4198	0	None
ENSG00000184661	CDCA2	-1.9916	0	None
ENSG00000243406	MRPS31P5	-1.5514	0.2992	None
ENSG00000241127	YAE1D1	-0.351	0.1499	None
ENSG00000050628	PTGER3	0.0908	0.8617	None
ENSG00000152582	SPEF2	0.9652	0.3103	None
ENSG00000267342	AC087289.2	-0.1915	0.9252	None
ENSG00000155846	PPARGC1B	-0.3593	0.2981	None
ENSG00000065154	OAT	0.9934	0	None
ENSG00000110721	CHKA	-0.5667	0.0213	None
ENSG00000227582	ADGRF5P1	0.0906	0.9762	None
ENSG00000173039	RELA	0.0747	0.6807	None
ENSG00000225357	RPF2P1	0.9145	0.7016	None
ENSG00000125755	SYMPK	-0.1879	0.3187	None
ENSG00000165512	ZNF22	-1.6735	0	None
ENSG00000081019	RSBN1	-0.2651	0.3803	None
ENSG00000176046	NUPR1	1.6877	0	None
ENSG00000115963	RND3	0.4693	0.0083	None
ENSG00000160199	PKNOX1	-0.1298	0.5574	None
ENSG00000141378	PTRH2	-0.0463	0.8489	None
ENSG00000099337	KCNK6	3.7981	0	up
ENSG00000005073	HOXA11	0.7213	0.0118	None
ENSG00000279253	AL121753.2	1.9685	0.0026	None
ENSG00000174130	TLR6	0.1545	0.8156	None
ENSG00000227359	AC017074.1	-0.1241	0.9467	None
ENSG00000100300	TSPO	0.6961	0	None
ENSG00000145439	CBR4	0.1931	0.443	None
ENSG00000134215	VAV3	-0.0882	0.9741	None
ENSG00000234518	PTGES3P1	-0.5953	0.1125	None
ENSG00000259086	AL136298.3	-1.0917	0.3534	None
ENSG00000196363	WDR5	-0.8677	0	None
ENSG00000096433	ITPR3	0.4007	0.5049	None
ENSG00000148300	REXO4	-0.3559	0.0322	None
ENSG00000214367	HAUS3	-1.1008	0	None
ENSG00000215548	FRG1JP	0.9207	0.641	None
ENSG00000188419	CHM	0.0387	0.926	None
ENSG00000150403	TMCO3	0.1596	0.276	None
ENSG00000142235	LMTK3	0.5704	0.742	None
ENSG00000258910	LINC01956	0.572	0.5814	None
ENSG00000277662	AL354696.1	-0.275	0.9042	None
ENSG00000156675	RAB11FIP1	0.2202	0.7929	None
ENSG00000257303	AC073896.2	0.1814	0.9389	None
ENSG00000271147	ARMCX5-GPRASP2	0.2164	0.7562	None
ENSG00000169946	ZFPM2	-1.9095	0	None
ENSG00000173545	ZNF622	0.3809	0.0221	None
ENSG00000136149	RPL13AP25	-0.0354	0.9518	None
ENSG00000089041	P2RX7	0.4797	0.7712	None
ENSG00000144791	LIMD1	0.3473	0.0516	None
ENSG00000155189	AGPAT5	-1.199	0	None
ENSG00000130751	NPAS1	2.2856	0	up
ENSG00000080573	COL5A3	0.4644	0.0175	None
ENSG00000145362	ANK2	0.9396	0	None
ENSG00000197763	TXNRD3	0.1425	0.6694	None
ENSG00000183060	LYSMD4	0.2908	0.3401	None
ENSG00000132938	MTUS2	2.1838	0.0331	up
ENSG00000141759	TXNL4A	0.2371	0.172	None
ENSG00000198892	SHISA4	1.2687	0	None
ENSG00000145012	LPP	0.4947	0.0236	None
ENSG00000241293	PPATP1	-0.4919	0.824	None
ENSG00000183458	AC138932.1	-0.3039	0.4769	None
ENSG00000196110	ZNF699	0.5331	0.4112	None
ENSG00000276180	HIST1H4I	2.3275	0	up
ENSG00000173480	ZNF417	0.5113	0.2175	None
ENSG00000141696	P3H4	0.1528	0.4401	None
ENSG00000136908	DPM2	0.1203	0.559	None
ENSG00000101181	MTG2	-0.1504	0.4541	None
ENSG00000184384	MAML2	0.212	0.5999	None
ENSG00000149657	LSM14B	-0.2429	0.1978	None
ENSG00000225695	HNRNPA1P35	-0.6032	0.7313	None
ENSG00000261253	AC137932.2	0.6355	0.6279	None
ENSG00000176386	CDC26	-0.1741	0.5528	None
ENSG00000279453	Z99129.4	0.5193	0.3206	None
ENSG00000167264	DUS2	-0.1353	0.5754	None
ENSG00000069345	DNAJA2	-0.3029	0.054	None
ENSG00000104880	ARHGEF18	0.1737	0.756	None
ENSG00000253559	OSGEPL1-AS1	-1.2453	0.6029	None
ENSG00000257674	AC020629.1	-0.7184	0.7591	None
ENSG00000168228	ZCCHC4	-0.7152	2e-4	None
ENSG00000151332	MBIP	-1.0426	0	None
ENSG00000166435	XRRA1	0.0152	0.9736	None
ENSG00000184752	NDUFA12	-0.0596	0.8161	None
ENSG00000267374	AC016205.1	-2.4354	0.0012	down
ENSG00000257261	AC008014.1	1.2739	0.1297	None
ENSG00000114859	CLCN2	1.2269	5e-4	None
ENSG00000132406	TMEM128	-0.6713	0.0015	None
ENSG00000078053	AMPH	-1.7789	0	None
ENSG00000186787	SPIN2B	0.8327	0.0604	None
ENSG00000150540	HNMT	0.3164	0.3216	None
ENSG00000198205	ZXDA	0.191	0.7879	None
ENSG00000115282	TTC31	-0.5482	0.0043	None
ENSG00000212724	KRTAP2-3	6.0447	0	up
ENSG00000198707	CEP290	-0.5306	0.1024	None
ENSG00000213082	PPP1R14BP2	-1.7291	0.3063	None
ENSG00000253304	TMEM200B	-1.4776	0	None
ENSG00000276728	AC142472.1	-0.6039	0.6601	None
ENSG00000178982	EIF3K	-0.0528	0.805	None
ENSG00000178082	TWF1P1	-0.2479	0.5205	None
ENSG00000172785	CBWD1	0.0769	0.8575	None
ENSG00000105402	NAPA	0.4722	7e-4	None
ENSG00000133065	SLC41A1	-0.2622	0.3076	None
ENSG00000225096	AL445250.1	-0.3595	0.8613	None
ENSG00000249700	SRD5A3-AS1	0.2113	0.841	None
ENSG00000279989	AC011815.3	0.3404	0.906	None
ENSG00000197912	SPG7	0.9029	0	None
ENSG00000239672	NME1	-0.3767	0.0535	None
ENSG00000159110	IFNAR2	-0.176	0.8664	None
ENSG00000204231	RXRB	0.0079	0.9807	None
ENSG00000152558	TMEM123	-0.3591	0.03	None
ENSG00000273007	AC021205.3	0.4728	0.8652	None
ENSG00000063176	SPHK2	-0.1198	0.6931	None
ENSG00000251192	ZNF674	-0.503	0.5733	None
ENSG00000148481	MINDY3	0.0709	0.7587	None
ENSG00000113838	TBCCD1	-0.51	0.026	None
ENSG00000110427	KIAA1549L	-0.5421	0.0331	None
ENSG00000273576	AC009283.1	1.1242	0.3794	None
ENSG00000170340	B3GNT2	-0.2463	0.3492	None
ENSG00000247556	OIP5-AS1	-0.2893	0.1084	None
ENSG00000112237	CCNC	-0.4777	0.0157	None
ENSG00000214293	APTR	-0.1041	0.8102	None
ENSG00000269906	AL606834.1	-2.5318	0.0988	None
ENSG00000146830	GIGYF1	-0.1471	0.522	None
ENSG00000278389	AC099518.6	0.0953	0.9756	None
ENSG00000116212	LRRC42	0.082	0.7349	None
ENSG00000271888	AL136162.1	-5.2783	0.008	down
ENSG00000070961	ATP2B1	-0.9259	0	None
ENSG00000262406	MMP12	-0.029	0.989	None
ENSG00000113558	SKP1	0.4254	0.0032	None
ENSG00000168411	RFWD3	-1.218	0	None
ENSG00000174080	CTSF	-1.3874	0	None
ENSG00000145191	EIF2B5	-0.4533	0.0016	None
ENSG00000131165	CHMP1A	0.0136	0.9633	None
ENSG00000279968	GVQW2	-1.0331	0.5231	None
ENSG00000167182	SP2	-0.555	0.0072	None
ENSG00000011426	ANLN	-3.142	0	down
ENSG00000157657	ZNF618	-0.1028	0.6882	None
ENSG00000184949	FAM227A	0.6958	0.3837	None
ENSG00000095794	CREM	-0.2472	0.3707	None
ENSG00000188672	RHCE	1.1895	0.3109	None
ENSG00000275993	SIK1B	-0.7356	0.4161	None
ENSG00000119943	PYROXD2	1.7246	0	None
ENSG00000095321	CRAT	1.2501	0	None
ENSG00000081923	ATP8B1	-0.1797	0.8619	None
ENSG00000165417	GTF2A1	-0.3156	0.1208	None
ENSG00000170921	TANC2	0.293	0.2474	None
ENSG00000230561	CCDC192	-0.6672	0.7705	None
ENSG00000164985	PSIP1	-1.693	0	None
ENSG00000134308	YWHAQ	0.0363	0.8498	None
ENSG00000166797	FAM96A	-0.3959	0.0646	None
ENSG00000170439	METTL7B	1.0736	0.0208	None
ENSG00000243753	HLA-L	1.0874	0.2025	None
ENSG00000047579	DTNBP1	-1.0554	1e-4	None
ENSG00000270127	AC027020.2	-0.7608	0.5558	None
ENSG00000168528	SERINC2	1.7311	0	None
ENSG00000081059	TCF7	0.7684	9e-4	None
ENSG00000175691	ZNF77	-0.0599	0.9386	None
ENSG00000143882	ATP6V1C2	-0.0166	0.9908	None
ENSG00000230359	TPI1P2	0.0963	0.9527	None
ENSG00000082898	XPO1	-0.8218	0	None
ENSG00000177483	RBM44	-0.8565	0.6287	None
ENSG00000266094	RASSF5	-0.0894	0.8613	None
ENSG00000165671	NSD1	-0.3326	0.151	None
ENSG00000198912	C1orf174	-0.6269	2e-4	None
ENSG00000116106	EPHA4	0.5262	0.0056	None
ENSG00000172594	SMPDL3A	0.5396	0.1394	None
ENSG00000136932	TRMO	-0.7405	0.0069	None
ENSG00000139637	C12orf10	-0.6031	8e-4	None
ENSG00000106355	LSM5	-0.8086	0	None
ENSG00000125844	RRBP1	0.9682	0	None
ENSG00000110697	PITPNM1	0.1085	0.6683	None
ENSG00000168490	PHYHIP	1.2697	0.3573	None
ENSG00000242612	DECR2	0.8131	0	None
ENSG00000093167	LRRFIP2	-0.3138	0.0766	None
ENSG00000168389	MFSD2A	-0.4013	0.0633	None
ENSG00000196284	SUPT3H	-0.4336	0.1842	None
ENSG00000228695	CES1P1	2.7087	0.034	up
ENSG00000226266	AC009961.1	-1.1147	0.3815	None
ENSG00000261051	AC107021.2	1.6109	0.3849	None
ENSG00000078549	ADCYAP1R1	-2.5795	0.0671	None
ENSG00000198722	UNC13B	0.2042	0.238	None
ENSG00000146802	TMEM168	-0.3195	0.1133	None
ENSG00000117906	RCN2	-0.3291	0.0331	None
ENSG00000203362	POLH-AS1	-1.0379	0.1511	None
ENSG00000271966	AC021321.1	-0.8287	0.7112	None
ENSG00000249353	NPM1P27	-0.4868	0.0034	None
ENSG00000166822	TMEM170A	-0.6633	0.0054	None
ENSG00000150764	DIXDC1	0.3006	0.1625	None
ENSG00000127241	MASP1	1.2349	0.1796	None
ENSG00000231889	TRAF3IP2-AS1	-1.3803	0.0114	None
ENSG00000118946	PCDH17	0.1305	0.9477	None
ENSG00000237489	C10orf143	0.6165	0.3467	None
ENSG00000123136	DDX39A	-1.6624	0	None
ENSG00000164106	SCRG1	1.8076	0.1356	None
ENSG00000253746	AC091182.2	0.6979	0.1213	None
ENSG00000062194	GPBP1	-0.5011	0.0027	None
ENSG00000164168	TMEM184C	0.2339	0.2962	None
ENSG00000177989	ODF3B	0.1545	0.9199	None
ENSG00000139714	MORN3	1.1195	0.4372	None
ENSG00000146247	PHIP	-0.6216	0.0188	None
ENSG00000146731	CCT6A	-0.4095	7e-4	None
ENSG00000101265	RASSF2	0.2098	0.9323	None
ENSG00000148468	FAM171A1	0.5505	0.007	None
ENSG00000106086	PLEKHA8	-0.1976	0.5156	None
ENSG00000187147	RNF220	-0.9296	0	None
ENSG00000153140	CETN3	-1.1409	0	None
ENSG00000169302	STK32A	1.2148	0.4488	None
ENSG00000180543	TSPYL5	0.5478	0.0018	None
ENSG00000139631	CSAD	0.9532	8e-4	None
ENSG00000279207	AC015813.6	-0.3812	0.5189	None
ENSG00000196923	PDLIM7	0.1666	0.468	None
ENSG00000165355	FBXO33	0.0527	0.8551	None
ENSG00000111319	SCNN1A	1.3293	0.5582	None
ENSG00000180385	EMC3-AS1	-0.5533	0.1672	None
ENSG00000269190	FBXO17	-0.0699	0.8012	None
ENSG00000126353	CCR7	1.7371	0.0343	None
ENSG00000166444	ST5	0.0422	0.892	None
ENSG00000138073	PREB	0.0237	0.9188	None
ENSG00000115053	NCL	-0.608	0	None
ENSG00000110900	TSPAN11	-1.3104	0.4163	None
ENSG00000175213	ZNF408	0.2517	0.4245	None
ENSG00000198624	CCDC69	-0.3773	0.2815	None
ENSG00000112715	VEGFA	1.5977	0	None
ENSG00000175634	RPS6KB2	0.3699	0.0626	None
ENSG00000232907	DLGAP4-AS1	0.8391	0.7353	None
ENSG00000110955	ATP5F1B	0.13	0.3978	None
ENSG00000113811	SELENOK	-0.3889	0.0804	None
ENSG00000229873	OGFR-AS1	1.5489	0.4075	None
ENSG00000128271	ADORA2A	-1.8125	0.2205	None
ENSG00000173705	SUSD5	-0.5235	0.5741	None
ENSG00000164087	POC1A	-1.9374	0	None
ENSG00000180346	TIGD2	-0.3635	0.3874	None
ENSG00000143294	PRCC	-0.2863	0.0395	None
ENSG00000178307	TMEM11	0.0051	0.9859	None
ENSG00000107864	CPEB3	0.9118	0.3361	None
ENSG00000214135	AC132008.2	-0.0625	0.8811	None
ENSG00000176731	C8orf59	0.0434	0.9129	None
ENSG00000116793	PHTF1	-0.0025	0.9952	None
ENSG00000128159	TUBGCP6	0.3246	0.122	None
ENSG00000101000	PROCR	0.5147	0.001	None
ENSG00000134265	NAPG	0.0144	0.965	None
