gene_id	gene	log2FoldChange	padj	stat
ENSG00000136536	MARCH7	-0.2924	0.3032	None
ENSG00000279342	AP000866.6	-0.2446	0.9219	None
ENSG00000169403	PTAFR	-1.1945	0.5857	None
ENSG00000180098	TRNAU1AP	-0.1353	0.7371	None
ENSG00000232320	AC009299.2	1.2972	2e-4	None
ENSG00000273456	AC064836.3	1.0128	0.3701	None
ENSG00000132768	DPH2	-0.7638	1e-4	None
ENSG00000108039	XPNPEP1	0.0376	0.9104	None
ENSG00000198885	ITPRIPL1	-1.8223	2e-4	None
ENSG00000110274	CEP164	-0.4295	0.1025	None
ENSG00000177432	NAP1L5	0.4333	0.1243	None
ENSG00000260517	AC009093.2	-1.4251	0.5979	None
ENSG00000200253	RNU6-529P	1.6423	0.4528	None
ENSG00000163214	DHX57	-0.1688	0.6044	None
ENSG00000143815	LBR	-1.4137	0	None
ENSG00000175216	CKAP5	-1.2688	0	None
ENSG00000131462	TUBG1	-0.6864	1e-4	None
ENSG00000135074	ADAM19	0.1688	0.814	None
ENSG00000140983	RHOT2	-0.0419	0.9007	None
ENSG00000278576	AL162171.3	-1.5909	0.2816	None
ENSG00000109680	TBC1D19	0.9115	9e-4	None
ENSG00000267666	AC004156.1	1.2717	0.4526	None
ENSG00000130640	TUBGCP2	-0.2325	0.3172	None
ENSG00000245281	AC124242.1	0.7124	0.7725	None
ENSG00000139133	ALG10	-1.5965	0.0024	None
ENSG00000160551	TAOK1	-0.2013	0.7074	None
ENSG00000170145	SIK2	-0.2118	0.6255	None
ENSG00000159348	CYB5R1	0.6076	0.0091	None
ENSG00000011132	APBA3	0.3017	0.3291	None
ENSG00000111490	TBC1D30	2.7188	0.2936	None
ENSG00000134986	NREP	-1.3857	0	None
ENSG00000162981	FAM84A	-0.8941	0.3071	None
ENSG00000023330	ALAS1	0.1722	0.5838	None
ENSG00000130208	APOC1	-3.3703	0	down
ENSG00000102100	SLC35A2	0.7463	5e-4	None
ENSG00000158373	HIST1H2BD	3.1899	0	up
ENSG00000120820	GLT8D2	1.7615	0	None
ENSG00000142669	SH3BGRL3	0.63	0.0015	None
ENSG00000234336	JAZF1-AS1	0.6483	0.786	None
ENSG00000196586	MYO6	-0.0132	0.9792	None
ENSG00000253352	TUG1	-0.1545	0.7598	None
ENSG00000173275	ZNF449	0.1206	0.8653	None
ENSG00000003436	TFPI	-0.4058	0.0632	None
ENSG00000269970	AL162424.1	-3.3425	1e-4	down
ENSG00000261824	LINC00662	0.7724	0.0274	None
ENSG00000270890	AL049844.2	-1.0811	0.5702	None
ENSG00000274752	TRBV12-3	0.1281	0.8794	None
ENSG00000082014	SMARCD3	0.2668	0.5758	None
ENSG00000139372	TDG	-0.937	0	None
ENSG00000231233	CFAP58-AS1	1.2231	0.454	None
ENSG00000087502	ERGIC2	0.0443	0.9034	None
ENSG00000149485	FADS1	0.8324	0	None
ENSG00000103034	NDRG4	1.4037	0.041	None
ENSG00000183891	TTC32	-0.1592	0.8762	None
ENSG00000280327	Z97633.1	-1.1021	0.5698	None
ENSG00000150977	RILPL2	0.9746	0	None
ENSG00000203392	AC105020.1	-0.9582	0.6794	None
ENSG00000165819	METTL3	-0.0693	0.8325	None
ENSG00000099998	GGT5	-0.5023	0.1125	None
ENSG00000076242	MLH1	-0.7173	5e-4	None
ENSG00000215114	UBXN2B	0.346	0.3654	None
ENSG00000178726	THBD	-0.6095	0.1517	None
ENSG00000214274	ANG	0.344	0.7101	None
ENSG00000237190	CDKN2AIPNL	0.0189	0.9645	None
ENSG00000157625	TAB3	0.2357	0.5787	None
ENSG00000116750	UCHL5	-0.7359	2e-4	None
ENSG00000086848	ALG9	-0.5166	0.2083	None
ENSG00000105996	HOXA2	0.1675	0.8837	None
ENSG00000106992	AK1	1.5295	0	None
ENSG00000205790	DPP9-AS1	-1.6145	0.5676	None
ENSG00000114978	MOB1A	-0.2439	0.3049	None
ENSG00000237126	AC073254.1	-0.8866	0.3333	None
ENSG00000205208	C4orf46	-1.228	0	None
ENSG00000285437	POLR2J3	-0.8847	0.7077	None
ENSG00000204388	HSPA1B	-0.5764	0.0168	None
ENSG00000166840	GLYATL1	-0.2534	0.8174	None
ENSG00000103449	SALL1	0.1107	0.8779	None
ENSG00000165121	AL353743.1	-0.5643	0.8277	None
ENSG00000235023	AP001626.1	5.0359	0.0373	up
ENSG00000249839	AC011330.1	1.0707	0.7022	None
ENSG00000259429	UBE2Q2P2	-2.094	0.3804	None
ENSG00000151914	DST	0.3056	0.7931	None
ENSG00000188368	PRR19	-0.4248	0.7389	None
ENSG00000238266	LINC00707	1.7187	0.0452	None
ENSG00000116641	DOCK7	0.0302	0.9519	None
ENSG00000236536	AC003986.3	0.6134	0.8055	None
ENSG00000171169	NAIF1	-0.0951	0.8302	None
ENSG00000277156	AL589743.6	-0.8462	0.6046	None
ENSG00000115107	STEAP3	0.6577	0.0016	None
ENSG00000128039	SRD5A3	0.075	0.8437	None
ENSG00000280303	ERICD	0.1795	0.8705	None
ENSG00000110851	PRDM4	-0.3069	0.2323	None
ENSG00000116489	CAPZA1	0.1285	0.6111	None
ENSG00000183354	KIAA2026	0.1309	0.871	None
ENSG00000170946	DNAJC24	-0.27	0.4572	None
ENSG00000175106	TVP23C	0.4424	0.6117	None
ENSG00000075239	ACAT1	0.2039	0.5493	None
ENSG00000238045	AC009133.1	-0.0041	0.9954	None
ENSG00000008226	DLEC1	2.0025	0.4884	None
ENSG00000119689	DLST	-0.0113	0.9724	None
ENSG00000144455	SUMF1	0.6113	0.0275	None
ENSG00000219392	ZNF602P	0.3334	0.9096	None
ENSG00000162722	TRIM58	0.119	0.9517	None
ENSG00000247708	STX18-AS1	-1.3074	0.2294	None
ENSG00000105732	ZNF574	-0.4694	0.0299	None
ENSG00000270629	NBPF14	0.4249	0.3046	None
ENSG00000163531	NFASC	2.0407	0	up
ENSG00000122691	TWIST1	-1.2192	0	None
ENSG00000179133	C10orf67	2.3239	0.1681	None
ENSG00000125459	MSTO1	-0.2519	0.3854	None
ENSG00000189409	MMP23B	2.7439	0.2836	None
ENSG00000072071	ADGRL1	0.0411	0.9556	None
ENSG00000116679	IVNS1ABP	-0.6676	6e-4	None
ENSG00000263426	RN7SL471P	0.0839	0.9669	None
ENSG00000236782	AL391650.1	-0.411	0.873	None
ENSG00000146587	RBAK	0.1613	0.776	None
ENSG00000144233	AMMECR1L	-0.2302	0.5512	None
ENSG00000163072	NOSTRIN	-1.0184	0.4394	None
ENSG00000124313	IQSEC2	1.6012	0	None
ENSG00000259366	AC108449.2	-0.5801	0.7504	None
ENSG00000204173	LRRC37A5P	1.951	0.0761	None
ENSG00000224397	SMIM25	1.5428	0.1932	None
ENSG00000103351	CLUAP1	-0.2347	0.5391	None
ENSG00000175073	VCPIP1	0.0336	0.9517	None
ENSG00000138759	FRAS1	-0.7833	0.0329	None
ENSG00000131400	NAPSA	1.0691	0.6628	None
ENSG00000279672	AP006621.5	-0.2392	0.884	None
ENSG00000203814	HIST2H2BF	1.3544	0.5268	None
ENSG00000164683	HEY1	0.6621	0.7799	None
ENSG00000180104	EXOC3	0.1826	0.4619	None
ENSG00000164983	TMEM65	-0.4143	0.1813	None
ENSG00000214562	NUTM2D	-0.9856	0.1956	None
ENSG00000257522	AL133166.1	2.7577	0.2457	None
ENSG00000205572	SERF1B	-3.2275	0.031	down
ENSG00000100478	AP4S1	0.0259	0.9619	None
ENSG00000161914	ZNF653	0.2737	0.6608	None
ENSG00000183049	CAMK1D	1.1145	0.0793	None
ENSG00000247137	AP000873.2	-0.1506	0.907	None
ENSG00000140526	ABHD2	0	0.9999	None
ENSG00000271869	AC026979.2	0.899	0.7704	None
ENSG00000119574	ZBTB45	-0.2989	0.3233	None
ENSG00000185532	PRKG1	-0.3002	0.464	None
ENSG00000183853	KIRREL1	-0.0779	0.889	None
ENSG00000175573	C11orf68	0.2279	0.3251	None
ENSG00000066379	ZNRD1	-0.292	0.6003	None
ENSG00000184349	EFNA5	1.0578	0.0148	None
ENSG00000166803	PCLAF	-1.8243	0	None
ENSG00000167889	MGAT5B	-0.2333	0.8995	None
ENSG00000114315	HES1	-1.1478	0.6816	None
ENSG00000152117	AC073869.1	-0.5189	0.2499	None
ENSG00000265646	TUFMP1	-0.795	0.6672	None
ENSG00000270647	TAF15	-0.3025	0.1491	None
ENSG00000123427	EEF1AKMT3	0.0792	0.8684	None
ENSG00000212907	MT-ND4L	0.4509	0.3533	None
ENSG00000176884	GRIN1	4.7377	0.1081	None
ENSG00000118495	PLAGL1	0.2819	0.4815	None
ENSG00000267544	AC007229.1	0.2017	0.94	None
ENSG00000122642	FKBP9	0.7469	2e-4	None
ENSG00000187010	RHD	1.5743	0.5455	None
ENSG00000164167	LSM6	-0.7864	0.0091	None
ENSG00000279069	AC015813.5	-0.13	0.9276	None
ENSG00000168874	ATOH8	1.1035	0.0774	None
ENSG00000197540	GZMM	0.8985	0.7682	None
ENSG00000259511	UBE2Q2L	-0.6701	0.7305	None
ENSG00000182600	SNORC	0.5018	0.683	None
ENSG00000127022	CANX	-0.0272	0.9374	None
ENSG00000095066	HOOK2	1.2548	1e-4	None
ENSG00000152953	STK32B	-0.6541	0.5058	None
ENSG00000140743	CDR2	-0.0396	0.9107	None
ENSG00000184347	SLIT3	-0.7546	0.0416	None
ENSG00000168140	VASN	-0.0981	0.7345	None
ENSG00000175264	CHST1	0.4822	0.2434	None
ENSG00000091409	ITGA6	0.8002	0.6742	None
ENSG00000117525	F3	1.1968	1e-4	None
ENSG00000182253	SYNM	-0.3526	0.554	None
ENSG00000145247	OCIAD2	2.1097	0	up
ENSG00000067646	ZFY	-0.4311	0.149	None
ENSG00000141098	GFOD2	0.1233	0.7039	None
ENSG00000111424	VDR	0.9397	0.0076	None
ENSG00000128886	ELL3	-0.8266	0.8261	None
ENSG00000120334	CENPL	-1.2268	0	None
ENSG00000103742	IGDCC4	-0.4776	0.7246	None
ENSG00000213753	CENPBD1P1	0.1414	0.6716	None
ENSG00000167447	SMG8	-0.4851	0.0515	None
ENSG00000120215	MLANA	1.3901	0.5849	None
ENSG00000159164	SV2A	-1.2635	0.0059	None
ENSG00000152931	PART1	2.169	0.2791	None
ENSG00000170549	IRX1	-1.4517	0.0019	None
ENSG00000106723	SPIN1	0.2	0.5677	None
ENSG00000099899	TRMT2A	-0.2551	0.348	None
ENSG00000115194	SLC30A3	0.0764	0.9843	None
ENSG00000258429	PDF	-0.459	0.1245	None
ENSG00000213997	PGAM1P7	-1.6102	0.6039	None
ENSG00000176971	FIBIN	1.2653	0.0168	None
ENSG00000132530	XAF1	1.062	0.2585	None
ENSG00000234129	AC073529.1	-0.7264	0.6895	None
ENSG00000125970	RALY	-0.2619	0.3823	None
ENSG00000075826	SEC31B	2.0353	0.0162	up
ENSG00000141294	LRRC46	0.5169	0.6053	None
ENSG00000165572	KBTBD6	-0.3677	0.1668	None
ENSG00000070761	CFAP20	-0.4263	0.162	None
ENSG00000152382	TADA1	-0.5662	0.1068	None
ENSG00000213252	AP001282.1	0.9417	0.6455	None
ENSG00000228002	DHX9P1	-2.2466	0.1833	None
ENSG00000249307	LINC01088	-1.3248	0.5662	None
ENSG00000172663	TMEM134	1.0449	4e-4	None
ENSG00000126821	SGPP1	-0.2067	0.4692	None
ENSG00000171135	JAGN1	-0.0856	0.8141	None
ENSG00000174740	PABPC5	-2.7165	0.0307	down
ENSG00000142002	DPP9	-0.2831	0.3541	None
ENSG00000163659	TIPARP	0.3526	0.1617	None
ENSG00000268575	AL031282.2	-0.2664	0.8618	None
ENSG00000092140	G2E3	-1.4043	0	None
ENSG00000183486	MX2	1.2567	0.0076	None
ENSG00000139970	RTN1	-0.4249	0.6867	None
ENSG00000180228	PRKRA	-0.226	0.4669	None
ENSG00000165650	PDZD8	-0.1269	0.7951	None
ENSG00000123737	EXOSC9	-1.2154	0	None
ENSG00000147099	HDAC8	-0.1899	0.5983	None
ENSG00000214881	TMEM14DP	1.4245	0.5719	None
ENSG00000186019	AC021092.1	1.4488	0.2144	None
ENSG00000277161	PIGW	-0.4078	0.14	None
ENSG00000100813	ACIN1	-0.5038	0.0109	None
ENSG00000214193	SH3D21	0.4494	0.4685	None
ENSG00000166801	FAM111A	-0.6288	0.0349	None
ENSG00000132000	PODNL1	2.3021	0	up
ENSG00000225828	FAM229A	1.1417	0.4609	None
ENSG00000163399	ATP1A1	0.1983	0.4153	None
ENSG00000116251	RPL22	0.1542	0.6871	None
ENSG00000138380	CARF	0.7915	0.3795	None
ENSG00000165669	FAM204A	-0.1579	0.6969	None
ENSG00000164088	PPM1M	0.3503	0.3628	None
ENSG00000261582	AL121753.1	1.3791	0.6208	None
ENSG00000135333	EPHA7	1.8536	0	None
ENSG00000283314	LINC02357	4.961	0.0518	None
ENSG00000144306	SCRN3	-0.1527	0.7217	None
ENSG00000227110	LMCD1-AS1	-1.13	0.5331	None
ENSG00000019144	PHLDB1	0.2572	0.5962	None
ENSG00000141568	FOXK2	-0.2369	0.4034	None
ENSG00000181220	ZNF746	-0.3124	0.2023	None
ENSG00000052723	SIKE1	-0.1908	0.5782	None
ENSG00000167614	TTYH1	2.4529	0.4548	None
ENSG00000233170	AC138356.2	-0.1053	0.9496	None
ENSG00000128694	OSGEPL1	-1.0508	0.0026	None
ENSG00000153015	CWC27	0.0107	0.9786	None
ENSG00000224032	EPB41L4A-AS1	-0.5757	0.0719	None
ENSG00000225496	AC104651.1	-0.6583	0.8274	None
ENSG00000121892	PDS5A	-0.5676	0.0418	None
ENSG00000119711	ALDH6A1	0.0343	0.9496	None
ENSG00000239697	TNFSF12	0.3562	0.4669	None
ENSG00000267265	AC011476.3	0.5396	0.7503	None
ENSG00000134594	RAB33A	0.5096	0.8138	None
ENSG00000101695	RNF125	0.7688	0.5585	None
ENSG00000007392	LUC7L	-0.4539	0.0937	None
ENSG00000095209	TMEM38B	-1.1065	0	None
ENSG00000141959	PFKL	0.1608	0.5616	None
ENSG00000131730	CKMT2	1.3827	0.1628	None
ENSG00000159720	ATP6V0D1	0.9127	0	None
ENSG00000261578	AP003119.3	0.5536	0.6826	None
ENSG00000233396	LINC01719	0.4547	0.7467	None
ENSG00000159210	SNF8	0.0963	0.8307	None
ENSG00000094975	SUCO	-0.1029	0.8093	None
ENSG00000180953	ST20	0.6783	0.4037	None
ENSG00000138785	INTS12	-0.2128	0.491	None
ENSG00000176472	ZNF575	0.5247	0.6067	None
ENSG00000107249	GLIS3	-0.9891	0.0051	None
ENSG00000006831	ADIPOR2	-0.2109	0.3753	None
ENSG00000235531	MSC-AS1	0.1617	0.7835	None
ENSG00000272604	AC073073.2	0.4487	0.5667	None
ENSG00000152583	SPARCL1	-3.035	0.0246	down
ENSG00000162222	TTC9C	0.10780000000000001	0.7609	None
ENSG00000143256	PFDN2	0.0486	0.9221	None
ENSG00000119048	UBE2B	0.137	0.7449	None
ENSG00000049656	CLPTM1L	0.074	0.8166	None
ENSG00000115268	RPS15	-0.015	0.9737	None
ENSG00000139146	SINHCAF	-0.5617	0.0285	None
ENSG00000135387	CAPRIN1	-0.2035	0.4517	None
ENSG00000137101	CD72	1.265	0.453	None
ENSG00000160201	U2AF1	1.5143	0.3989	None
ENSG00000112031	MTRF1L	0.0605	0.8719	None
ENSG00000168003	SLC3A2	-0.4711	0.048	None
ENSG00000211459	MT-RNR1	1.0928	0.4964	None
ENSG00000119771	KLHL29	0.1197	0.793	None
ENSG00000254860	TMEM9B-AS1	-0.4605	0.8174	None
ENSG00000239789	MRPS17	-0.2517	0.5724	None
ENSG00000162783	IER5	0.0659	0.8512	None
ENSG00000266053	NDUFV2-AS1	0.3534	0.7968	None
ENSG00000114771	AADAC	1.3965	1e-4	None
ENSG00000101132	PFDN4	-0.1026	0.8263	None
ENSG00000198026	ZNF335	-0.4344	0.1687	None
ENSG00000078061	ARAF	-0.2327	0.3248	None
ENSG00000241106	HLA-DOB	2.5198	0.3541	None
ENSG00000152818	UTRN	-0.1691	0.7824	None
ENSG00000117411	B4GALT2	-0.0987	0.7702	None
ENSG00000235106	BRD3OS	0.7076	0.0032	None
ENSG00000065559	MAP2K4	-0.1978	0.5384	None
ENSG00000123144	TRIR	0.0121	0.9811	None
ENSG00000204304	PBX2	-0.1876	0.5671	None
ENSG00000177409	SAMD9L	1.0548	0.0076	None
ENSG00000143353	LYPLAL1	1.2019	3e-4	None
ENSG00000138767	CNOT6L	-0.4506	0.3312	None
ENSG00000184292	TACSTD2	-2.5894	0.0991	None
ENSG00000100242	SUN2	-0.8011	0.0014	None
ENSG00000204516	MICB	0.5654	0.0821	None
ENSG00000178105	DDX10	-0.6676	0.0013	None
ENSG00000037757	MRI1	0.01	0.9799	None
ENSG00000165118	C9orf64	-1.0179	0	None
ENSG00000236992	RPL12P12	-0.6266	0.7928	None
ENSG00000257594	GALNT4	0.5515	0.6397	None
ENSG00000117640	MTFR1L	0.4143	0.0996	None
ENSG00000254531	AP001816.1	0.2655	0.7246	None
ENSG00000261335	AC005837.1	0.4008	0.8865	None
ENSG00000166387	PPFIBP2	0.5035	0.3119	None
ENSG00000214485	RPL7P1	0.1213	0.7753	None
ENSG00000234882	EIF3EP1	-1.3727	0.2797	None
ENSG00000166670	MMP10	-5.4004	0.0082	down
ENSG00000186767	SPIN4	-0.9002	0.0058	None
ENSG00000154175	ABI3BP	1.548	0.1364	None
ENSG00000269038	AP001462.1	-1.4692	0.4885	None
ENSG00000198513	ATL1	0.5448	0.1176	None
ENSG00000138688	KIAA1109	0.1341	0.8481	None
ENSG00000089006	SNX5	-0.545	0.0436	None
ENSG00000212802	RPL15P3	-0.0432	0.9163	None
ENSG00000119397	CNTRL	-1.1165	0.0034	None
ENSG00000285230	RALY-AS1	0.0355	0.9806	None
ENSG00000154767	XPC	-0.4315	0.1793	None
ENSG00000156469	MTERF3	-0.8823	0	None
ENSG00000256594	AC010186.2	-0.3945	0.8307	None
ENSG00000110047	EHD1	0.2468	0.3293	None
ENSG00000115170	ACVR1	-0.121	0.6827	None
ENSG00000175467	SART1	-0.4667	0.0229	None
ENSG00000137331	IER3	1.5414	0	None
ENSG00000124357	NAGK	0.5377	0.0421	None
ENSG00000231982	AC112907.2	-0.0313	0.9843	None
ENSG00000198853	RUSC2	0.0742	0.866	None
ENSG00000110931	CAMKK2	0.3229	0.2587	None
ENSG00000214866	DCDC2C	4.7987	0.0954	None
ENSG00000181827	RFX7	-0.1512	0.8138	None
ENSG00000255993	PSMC1P9	-0.0945	0.9745	None
ENSG00000181722	ZBTB20	-0.3715	0.7914	None
ENSG00000132589	FLOT2	1.1358	0	None
ENSG00000204237	OXLD1	0.5352	0.1203	None
ENSG00000266074	BAHCC1	-0.3983	0.4527	None
ENSG00000151320	AKAP6	0.1368	0.8959	None
ENSG00000040487	PQLC2	0.4654	0.0877	None
ENSG00000077713	SLC25A43	-0.1236	0.6794	None
ENSG00000164405	UQCRQ	0.731	0.0241	None
ENSG00000146411	SLC2A12	-1.8639	0.4117	None
ENSG00000254109	RBPMS-AS1	0.9816	0.2405	None
ENSG00000240527	AL365273.1	-0.2707	0.667	None
ENSG00000162302	RPS6KA4	-0.0209	0.9495	None
ENSG00000215030	RPL13P12	0.1252	0.7992	None
ENSG00000259660	DNM1P47	-0.2514	0.8604	None
ENSG00000127589	TUBBP1	-0.6956	0.023	None
ENSG00000063180	CA11	-1.3286	0.6316	None
ENSG00000187609	EXD3	1.6043	0	None
ENSG00000188002	AC026412.1	0.6375	0.1775	None
ENSG00000235408	SNORA71B	-1.0279	0.648	None
ENSG00000173421	CCDC36	-1.1004	0.0485	None
ENSG00000153446	C16orf89	-0.3362	0.9131	None
ENSG00000242299	AC073861.1	0.172	0.689	None
ENSG00000196159	FAT4	-0.0968	0.9041	None
ENSG00000253483	AC104561.2	-1.6368	0.6044	None
ENSG00000177853	ZNF518A	-0.371	0.4943	None
ENSG00000171603	CLSTN1	0.3468	0.1742	None
ENSG00000079246	XRCC5	-0.5065	0.0051	None
ENSG00000257896	AC093012.1	1.8482	0.2392	None
ENSG00000234665	AL512625.3	0.7301	0.8705	None
ENSG00000179431	FJX1	0.2229	0.3434	None
ENSG00000156521	TYSND1	0.0501	0.8943	None
ENSG00000231887	PRH1	0.6519	0.7608	None
ENSG00000005483	KMT2E	-0.3537	0.5347	None
ENSG00000162601	MYSM1	-0.005	0.9935	None
ENSG00000243244	STON1	0.0668	0.9362	None
ENSG00000050165	DKK3	0.7944	0.0017	None
ENSG00000087884	AAMDC	1.0915	0.009	None
ENSG00000175203	DCTN2	0.1282	0.6814	None
ENSG00000159399	HK2	-0.2213	0.5491	None
ENSG00000228109	MELTF-AS1	0.5825	0.7345	None
ENSG00000178803	ADORA2A-AS1	-0.6148	0.6455	None
ENSG00000271788	AC008875.1	0.115	0.9686	None
ENSG00000197969	VPS13A	0.22	0.7613	None
ENSG00000138443	ABI2	0.1968	0.4751	None
ENSG00000124151	NCOA3	0.5329	0.164	None
ENSG00000188906	LRRK2	0.0948	0.9409	None
ENSG00000127329	PTPRB	2.3226	0.1872	None
ENSG00000109103	UNC119	0.8959	0.0011	None
ENSG00000163602	RYBP	-0.2838	0.2819	None
ENSG00000048052	HDAC9	2.7907	0	up
ENSG00000256433	AC005840.2	-0.8865	0.5407	None
ENSG00000196155	PLEKHG4	0.0432	0.8972	None
ENSG00000157216	SSBP3	0.334	0.1471	None
ENSG00000062282	DGAT2	1.0058	0.0131	None
ENSG00000102174	PHEX	1.0597	0.2171	None
ENSG00000251414	AC138956.2	-0.6366	0.7941	None
ENSG00000133135	RNF128	0.319	0.8762	None
ENSG00000086102	NFX1	-0.0756	0.8329	None
ENSG00000140455	USP3	-0.4209	0.1144	None
ENSG00000136159	NUDT15	-0.8474	1e-4	None
ENSG00000120029	C10orf76	0.023	0.9511	None
ENSG00000266983	AC011444.1	1.3358	0.5893	None
ENSG00000170561	IRX2	-1.012	0	None
ENSG00000235100	AL157400.3	0.6329	0.8345	None
ENSG00000137628	DDX60	0.2416	0.699	None
ENSG00000114405	C3orf14	-0.6783	0.0994	None
ENSG00000184661	CDCA2	-1.6228	0	None
ENSG00000243406	MRPS31P5	-1.1008	0.5119	None
ENSG00000241127	YAE1D1	-0.2251	0.6003	None
ENSG00000050628	PTGER3	-0.2523	0.6814	None
ENSG00000152582	SPEF2	1.7305	0.0276	None
ENSG00000267342	AC087289.2	-0.7334	0.7443	None
ENSG00000155846	PPARGC1B	-0.7981	0.1143	None
ENSG00000241563	CORT	-0.1796	0.9572	None
ENSG00000065154	OAT	1.0124	0	None
ENSG00000110721	CHKA	-0.7979	0.004	None
ENSG00000227582	ADGRF5P1	0.3801	0.9072	None
ENSG00000173039	RELA	-0.1373	0.6144	None
ENSG00000225357	RPF2P1	0.9817	0.7108	None
ENSG00000125755	SYMPK	-0.1394	0.5857	None
ENSG00000165512	ZNF22	-1.2242	0	None
ENSG00000081019	RSBN1	-0.4523	0.209	None
ENSG00000176046	NUPR1	1.7007	0	None
ENSG00000115963	RND3	0.8289	8e-4	None
ENSG00000160199	PKNOX1	-0.2634	0.3227	None
ENSG00000141378	PTRH2	0.0559	0.8972	None
ENSG00000099337	KCNK6	3.3082	0	up
ENSG00000005073	HOXA11	0.5128	0.2435	None
ENSG00000279253	AL121753.2	2.293	3e-4	up
ENSG00000174130	TLR6	-0.2986	0.6716	None
ENSG00000227359	AC017074.1	-1.1723	0.5704	None
ENSG00000100300	TSPO	0.9565	1e-4	None
ENSG00000145439	CBR4	0.3147	0.3471	None
ENSG00000134215	VAV3	-0.0172	0.9942	None
ENSG00000234518	PTGES3P1	-0.6252	0.1564	None
ENSG00000259086	AL136298.3	-1.1629	0.3885	None
ENSG00000196363	WDR5	-0.8272	0	None
ENSG00000096433	ITPR3	0.0731	0.9521	None
ENSG00000148300	REXO4	-0.4082	0.0531	None
ENSG00000214367	HAUS3	-1.1101	0	None
ENSG00000215548	FRG1JP	0.7919	0.7543	None
ENSG00000188419	CHM	0.0237	0.9699	None
ENSG00000150403	TMCO3	0.1503	0.5388	None
ENSG00000142235	LMTK3	0.9374	0.5758	None
ENSG00000258910	LINC01956	0.5021	0.7022	None
ENSG00000277662	AL354696.1	0.4862	0.8166	None
ENSG00000156675	RAB11FIP1	-0.1099	0.9199	None
ENSG00000257303	AC073896.2	-0.0696	0.9814	None
ENSG00000271147	ARMCX5-GPRASP2	0.0186	0.9849	None
ENSG00000169946	ZFPM2	-2.0772	1e-4	down
ENSG00000173545	ZNF622	0.3539	0.2096	None
ENSG00000136149	RPL13AP25	0.2982	0.6313	None
ENSG00000089041	P2RX7	-0.6163	0.783	None
ENSG00000144791	LIMD1	-0.057	0.8975	None
ENSG00000155189	AGPAT5	-1.1986	0	None
ENSG00000130751	NPAS1	2.8641	0	up
ENSG00000080573	COL5A3	0.176	0.7309	None
ENSG00000145362	ANK2	0.5316	0.0927	None
ENSG00000197763	TXNRD3	0.1935	0.6522	None
ENSG00000183060	LYSMD4	0.5596	0.0489	None
ENSG00000132938	MTUS2	1.6501	0.222	None
ENSG00000141759	TXNL4A	0.3705	0.2211	None
ENSG00000198892	SHISA4	1.294	0	None
ENSG00000145012	LPP	0.3131	0.4612	None
ENSG00000241293	PPATP1	-0.481	0.8377	None
ENSG00000183458	AC138932.1	-0.5945	0.225	None
ENSG00000196110	ZNF699	-0.258	0.8191	None
ENSG00000276180	HIST1H4I	2.3315	0	up
ENSG00000173480	ZNF417	0.3199	0.5787	None
ENSG00000141696	P3H4	0.2473	0.3494	None
ENSG00000136908	DPM2	0.2275	0.4319	None
ENSG00000101181	MTG2	-0.1609	0.5977	None
ENSG00000184384	MAML2	-0.0056	0.9935	None
ENSG00000149657	LSM14B	-0.3046	0.2188	None
ENSG00000225695	HNRNPA1P35	-1.2844	0.5495	None
ENSG00000261253	AC137932.2	-0.0585	0.9766	None
ENSG00000176386	CDC26	0.0963	0.8531	None
ENSG00000279453	Z99129.4	0.1072	0.8972	None
ENSG00000167264	DUS2	-0.2884	0.3433	None
ENSG00000069345	DNAJA2	-0.4203	0.0451	None
ENSG00000104880	ARHGEF18	-0.143	0.8453	None
ENSG00000253559	OSGEPL1-AS1	-1.5228	0.6131	None
ENSG00000257674	AC020629.1	-0.3584	0.8863	None
ENSG00000105642	KCNN1	1.6445	0.5697	None
ENSG00000168228	ZCCHC4	-0.6957	0.0065	None
ENSG00000151332	MBIP	-0.8213	0.0022	None
ENSG00000166435	XRRA1	-0.3548	0.3241	None
ENSG00000184752	NDUFA12	0.1055	0.7992	None
ENSG00000267374	AC016205.1	-1.2288	0.2466	None
ENSG00000257261	AC008014.1	1.2211	0.2406	None
ENSG00000114859	CLCN2	0.9555	0.0391	None
ENSG00000132406	TMEM128	-0.3617	0.2467	None
ENSG00000078053	AMPH	-1.2502	2e-4	None
ENSG00000186787	SPIN2B	0.5962	0.2091	None
ENSG00000150540	HNMT	0.4158	0.257	None
ENSG00000198205	ZXDA	-0.0774	0.9333	None
ENSG00000115282	TTC31	-0.5058	0.0428	None
ENSG00000212724	KRTAP2-3	5.5542	0	up
ENSG00000198707	CEP290	-0.3451	0.5019	None
ENSG00000213082	PPP1R14BP2	-0.8702	0.7042	None
ENSG00000253304	TMEM200B	-0.9802	0	None
ENSG00000276728	AC142472.1	-0.4052	0.8064	None
ENSG00000178982	EIF3K	0.1248	0.7687	None
ENSG00000178082	TWF1P1	-0.2017	0.7355	None
ENSG00000172785	CBWD1	0.079	0.8704	None
ENSG00000105402	NAPA	0.3303	0.134	None
ENSG00000133065	SLC41A1	-0.4351	0.221	None
ENSG00000225096	AL445250.1	0.6868	0.715	None
ENSG00000249700	SRD5A3-AS1	0.373	0.7339	None
ENSG00000279989	AC011815.3	-0.4193	0.9078	None
ENSG00000197912	SPG7	0.8359	0	None
